tableId,index,hasProperty,propertyUri,username
53989675_0_8697482470743954630.csv,3,True,,Axel
53989675_0_8697482470743954630.csv,4,True,,Axel
30965004_6_4856622180559928314.csv,1,False,http://dbpedia.org/ontology/currency,Axel
30965004_6_4856622180559928314.csv,2,True,,Axel
90723763_0_874013697986950454.csv,0,False,dbpedia-owl:rating,Axel
90723763_0_874013697986950454.csv,2,False,dbpedia-owl:industry,Axel
90723763_0_874013697986950454.csv,3,True,,Axel
90723763_0_874013697986950454.csv,4,True,,Axel
63389809_0_8179819543692215824.csv,1,False,dbpedia-owl:industry,Axel
63389809_0_8179819543692215824.csv,2,False,dbpedia-owl:country,Axel
63389809_0_8179819543692215824.csv,3,True,,Axel
23525318_0_7885756089060858697.csv,0,False,dbpedia-owl:country,Axel
23525318_0_7885756089060858697.csv,3,False,dbpedia-owl:currency,Axel
23525318_0_7885756089060858697.csv,2,True,,Axel
26270372_1_3774607938887520564.csv,1,False,http://dbpedia.org/property/reign,Axel
26270372_1_3774607938887520564.csv,2,True,,Axel
26270372_1_3774607938887520564.csv,3,True,,Axel
26270372_1_3774607938887520564.csv,4,True,,Axel
7601761_0_5711732824768669832.csv,1,False,dbpedia-owl:numberOfStars,Axel
7601761_0_5711732824768669832.csv,2,True,,Axel
7601761_0_5711732824768669832.csv,3,True,,Axel
7601761_0_5711732824768669832.csv,4,True,,Axel
10786782_0_7941448888047609465.csv,4,False,dbpedia-owl:industry,Axel
10786782_0_7941448888047609465.csv,3,False,dbpedia-owl:netIncome,Axel
10786782_0_7941448888047609465.csv,2,False,dbpedia-owl:sales,Axel
10786782_0_7941448888047609465.csv,1,True,,Axel
79160361_0_8435019164828629630.csv,3,True,,Axel
79160361_0_8435019164828629630.csv,2,True,,Axel
79160361_0_8435019164828629630.csv,0,True,,Axel
89511064_0_2199624509082573904.csv,3,False,dbpedia-owl:capital,Axel
89511064_0_2199624509082573904.csv,1,False,dbpedia-owl:region,Axel
89511064_0_2199624509082573904.csv,0,False,dbpedia-owl:continent,Axel
89511064_0_2199624509082573904.csv,4,True,,Axel
89511064_0_2199624509082573904.csv,6,False,http://dbpedia.org/property/countryCode,Axel
89511064_0_2199624509082573904.csv,7,True,,Axel
89511064_0_2199624509082573904.csv,8,True,,Axel
89511064_0_2199624509082573904.csv,5,True,,Axel
64626513_0_6402630457637049755.csv,1,False,dbpedia-owl:state,Axel
64626513_0_6402630457637049755.csv,2,True,,Axel
64626513_0_6402630457637049755.csv,3,False,http://dbpedia.org/property/website,Axel
19426224_0_7375372951718894967.csv,1,True,,Axel
19426224_0_7375372951718894967.csv,2,True,,Axel
19426224_0_7375372951718894967.csv,3,True,,Axel
19426224_0_7375372951718894967.csv,4,True,,Axel
19426224_0_7375372951718894967.csv,5,True,,Axel
19426224_0_7375372951718894967.csv,6,True,,Axel
31185581_0_94615838359481029.csv,2,False,dbpedia-owl:location,Axel
31185581_0_94615838359481029.csv,3,False,dbpedia-owl:revenue,Axel
31185581_0_94615838359481029.csv,4,True,,Axel
62452343_1_5629418197455584604.csv,1,False,dbpedia-owl:cashPrice,Axel
91474256_0_964747655387573523.csv,0,True,,Ivan
91474256_0_964747655387573523.csv,2,False,dbpedia-owl:country,Ivan
91474256_0_964747655387573523.csv,3,False,dbpedia-owl:population,Ivan
91474256_0_964747655387573523.csv,4,False,dbpedia-owl:populationMetro,Ivan
91474256_0_964747655387573523.csv,5,False,dbpedia-owl:mayor,Ivan
43957007_0_5757825923496272119.csv,2,False,dbpedia-owl:englishName,Axel
43957007_0_5757825923496272119.csv,0,True,,Axel
72504484_47_8157920943609679586.csv,1,True,,Axel
72504484_47_8157920943609679586.csv,0,True,,Axel
9447212_0_5075453375189362659.csv,1,True,,Axel
9447212_0_5075453375189362659.csv,2,True,,Axel
9447212_0_5075453375189362659.csv,3,True,,Axel
9447212_0_5075453375189362659.csv,4,True,,Axel
57938705_0_8737506792349461963.csv,3,False,dbpedia-owl:year,Axel
57938705_0_8737506792349461963.csv,4,False,dbpedia-owl:genre,Axel
57938705_0_8737506792349461963.csv,5,False,dbpedia-owl:publisher,Axel
57938705_0_8737506792349461963.csv,6,True,,Axel
57938705_0_8737506792349461963.csv,7,True,,Axel
57938705_0_8737506792349461963.csv,8,True,,Axel
57938705_0_8737506792349461963.csv,9,True,,Axel
57938705_0_8737506792349461963.csv,10,True,,Axel
59987833_1_2594691957056394233.csv,1,False,dbpedia-owl:type,Axel
59987833_1_2594691957056394233.csv,2,False,dbpedia-owl:assets,Axel
52208141_2_5171684379987586712.csv,2,False,dbpedia-owl:city,ivan
52208141_2_5171684379987586712.csv,3,True,,ivan
52208141_2_5171684379987586712.csv,0,False,dbpedia-owl:rank,ivan
24850757_0_5978004733768297283.csv,1,False,dbpedia-owl:population,ivan
24850757_0_5978004733768297283.csv,2,False,dbpedia-owl:numberOfMembers,ivan
24850757_0_5978004733768297283.csv,3,False,dbpedia-owl:ratio,ivan
55750261_0_6620940596560718448.csv,1,False,dbpedia-owl:country,ivan
55750261_0_6620940596560718448.csv,2,False,dbpedia-owl:language,ivan
42764224_0_515744189130384109.csv,1,True,,ivan
42764224_0_515744189130384109.csv,3,False,dbpedia-owl:max,ivan
42764224_0_515744189130384109.csv,2,False,dbpedia-owl:min,ivan
14854950_0_7369669871837809428.csv,0,False,dbpedia-owl:id,ivan
14854950_0_7369669871837809428.csv,3,False,dbpedia-owl:type,ivan
37810368_0_6332396424591583441.csv,2,True,,ivan
37810368_0_6332396424591583441.csv,3,True,,ivan
37810368_0_6332396424591583441.csv,4,True,,ivan
37810368_0_6332396424591583441.csv,0,True,,ivan
7802673_1_1957523967714325091.csv,0,False,dbpedia-owl:country,ivan
7802673_1_1957523967714325091.csv,2,False,dbpedia-owl:language,ivan
56834172_0_5710924050177414995.csv,0,False,dbpedia-owl:rank,ivan
56834172_0_5710924050177414995.csv,4,False,dbpedia-owl:state,ivan
56834172_0_5710924050177414995.csv,3,False,dbpedia-owl:revenue,ivan
56834172_0_5710924050177414995.csv,2,True,,ivan
28079336_1_3124145965038277571.csv,0,False,dbpedia-owl:rank,ivan
28079336_1_3124145965038277571.csv,2,False,dbpedia-owl:country,ivan
28079336_1_3124145965038277571.csv,3,False,dbpedia-owl:industry,ivan
28079336_1_3124145965038277571.csv,4,True,,ivan
28079336_1_3124145965038277571.csv,5,True,,ivan
28079336_1_3124145965038277571.csv,6,False,dbpedia-owl:assets,ivan
28079336_1_3124145965038277571.csv,7,False,dbpedia-owl:marketCapitalisation,ivan
68442591_0_8506821153001360777.csv,1,False,dbpedia-owl:board,ivan
68442591_0_8506821153001360777.csv,2,True,,ivan
68442591_0_8506821153001360777.csv,3,True,,ivan
68442591_0_8506821153001360777.csv,4,True,,ivan
68442591_0_8506821153001360777.csv,5,True,,ivan
68442591_0_8506821153001360777.csv,6,True,,ivan
29211528_0_1792943520277247013.csv,2,True,,ivan
29211528_0_1792943520277247013.csv,1,True,,ivan
29211528_0_1792943520277247013.csv,3,True,,ivan
29211528_0_1792943520277247013.csv,4,True,,ivan
29211528_0_1792943520277247013.csv,5,True,,ivan
29211528_0_1792943520277247013.csv,6,True,,ivan
29211528_0_1792943520277247013.csv,7,True,,ivan
29211528_0_1792943520277247013.csv,8,True,,ivan
29211528_0_1792943520277247013.csv,9,True,rdfs:comment,ivan
29211528_0_1792943520277247013.csv,10,True,rdfs:comment,ivan
78886197_0_8964673957179626032.csv,1,True,,ivan
78886197_0_8964673957179626032.csv,2,False,dbpedia-owl:category,ivan
78886197_0_8964673957179626032.csv,3,False,dbpedia-owl:updated,ivan
35417397_0_968876705875634222.csv,1,False,dbpedia-owl:address,ivan
35417397_0_968876705875634222.csv,2,True,,ivan
35417397_0_968876705875634222.csv,3,False,dbpedia-owl:seatingCapacity,ivan
55696186_0_8889766031116245122.csv,1,True,,ivan
55696186_0_8889766031116245122.csv,2,True,,ivan
61069974_0_1894536874590565102.csv,1,False,dbpedia-owl:currency,ivan
61069974_0_1894536874590565102.csv,2,False,dbpedia-owl:currencyCode,ivan
61069974_0_1894536874590565102.csv,3,True,,ivan
61069974_0_1894536874590565102.csv,4,True,,ivan
61069974_0_1894536874590565102.csv,5,True,,ivan
78650283_0_5937576517849452289.csv,1,False,dbpedia-owl:currency,ivan
78650283_0_5937576517849452289.csv,2,True,,ivan
38428277_0_1311643810102462607.csv,0,False,dbpedia-owl:rank,ivan
38428277_0_1311643810102462607.csv,2,False,dbpedia-owl:year,ivan
38428277_0_1311643810102462607.csv,3,False,dbpedia-owl:director,ivan
38428277_0_1311643810102462607.csv,4,False,dbpedia-owl:rank,ivan
57943722_0_8666078014685775876.csv,1,False,dbpedia-owl:capital,ivan
28646774_0_3256889721737611537.csv,1,True,,ivan
28646774_0_3256889721737611537.csv,2,True,,ivan
28646774_0_3256889721737611537.csv,3,True,,ivan
28646774_0_3256889721737611537.csv,4,True,,ivan
28646774_0_3256889721737611537.csv,5,True,,ivan
52660391_0_2674957888249412549.csv,1,False,dbpedia-owl:currency,ivan
52660391_0_2674957888249412549.csv,2,False,dbpedia-owl:currencyCode,ivan
52660391_0_2674957888249412549.csv,3,True,,ivan
79966524_0_1484492112455633784.csv,2,True,,ivan
79966524_0_1484492112455633784.csv,3,False,dbpedia-owl:phylum,ivan
79966524_0_1484492112455633784.csv,1,True,,ivan
68442591_0_8506821153001360777.csv,1,True,,Tim
68442591_0_8506821153001360777.csv,2,True,,Tim
68442591_0_8506821153001360777.csv,3,True,,Tim
68442591_0_8506821153001360777.csv,4,True,,Tim
68442591_0_8506821153001360777.csv,5,True,,Tim
68442591_0_8506821153001360777.csv,6,True,,Tim
78886197_0_8964673957179626032.csv,1,False,dbpedia-owl:description,Tim
78886197_0_8964673957179626032.csv,2,False,dbpedia-owl:category,Tim
78886197_0_8964673957179626032.csv,3,False,dbpedia-owl:updated,Tim
28646774_0_3256889721737611537.csv,1,True,,Tim
28646774_0_3256889721737611537.csv,2,True,,Tim
28646774_0_3256889721737611537.csv,3,True,,Tim
28646774_0_3256889721737611537.csv,4,True,,Tim
28646774_0_3256889721737611537.csv,5,True,,Tim
28079336_1_3124145965038277571.csv,2,False,dbpedia-owl:country,Tim
28079336_1_3124145965038277571.csv,3,False,dbpedia-owl:industry,Tim
28079336_1_3124145965038277571.csv,5,True,,Tim
28079336_1_3124145965038277571.csv,4,False,dbpedia-owl:sales,Tim
28079336_1_3124145965038277571.csv,6,False,dbpedia-owl:assets,Tim
28079336_1_3124145965038277571.csv,7,False,dbpedia-owl:marketCapitalisation,Tim
28079336_1_3124145965038277571.csv,0,False,dbpedia-owl:rank,Tim
38428277_0_1311643810102462607.csv,0,False,dbpedia-owl:rank,Tim
38428277_0_1311643810102462607.csv,2,False,dbpedia-owl:year,Tim
38428277_0_1311643810102462607.csv,3,False,dbpedia-owl:director,Tim
38428277_0_1311643810102462607.csv,4,True,,Tim
61069974_0_1894536874590565102.csv,1,False,dbpedia-owl:currency,Tim
61069974_0_1894536874590565102.csv,2,True,,Tim
61069974_0_1894536874590565102.csv,3,True,,Tim
61069974_0_1894536874590565102.csv,4,True,,Tim
61069974_0_1894536874590565102.csv,5,False,dbpedia-owl:subdivision,Tim
7802673_1_1957523967714325091.csv,0,False,dbpedia-owl:country,Tim
7802673_1_1957523967714325091.csv,2,False,dbpedia-owl:language,Tim
29211528_0_1792943520277247013.csv,1,True,,Tim
29211528_0_1792943520277247013.csv,2,True,,Tim
29211528_0_1792943520277247013.csv,3,True,,Tim
29211528_0_1792943520277247013.csv,4,True,swe,Tim
29211528_0_1792943520277247013.csv,5,True,,Tim
29211528_0_1792943520277247013.csv,6,True,,Tim
29211528_0_1792943520277247013.csv,7,True,,Tim
29211528_0_1792943520277247013.csv,8,True,,Tim
29211528_0_1792943520277247013.csv,9,True,,Tim
29211528_0_1792943520277247013.csv,10,True,,Tim
78650283_0_5937576517849452289.csv,1,False,dbpedia-owl:currency,Tim
78650283_0_5937576517849452289.csv,2,True,,Tim
56834172_0_5710924050177414995.csv,0,False,dbpedia-owl:rank,Tim
56834172_0_5710924050177414995.csv,2,True,,Tim
56834172_0_5710924050177414995.csv,3,False,dbpedia-owl:revenue,Tim
56834172_0_5710924050177414995.csv,4,False,dbpedia-owl:state,Tim
79966524_0_1484492112455633784.csv,1,False,dbpedia-owl:title,Tim
79966524_0_1484492112455633784.csv,2,False,dbpedia-owl:class,Tim
79966524_0_1484492112455633784.csv,3,False,dbpedia-owl:phylum,Tim
57943722_0_8666078014685775876.csv,1,False,dbpedia-owl:capital,Tim
57943722_0_8666078014685775876.csv,2,True,,Tim
14854950_0_7369669871837809428.csv,0,True,,Tim
14854950_0_7369669871837809428.csv,2,True,,Tim
14854950_0_7369669871837809428.csv,3,False,dbpedia-owl:type,Tim
52660391_0_2674957888249412549.csv,1,False,dbpedia-owl:currency,Tim
52660391_0_2674957888249412549.csv,2,True,,Tim
52660391_0_2674957888249412549.csv,3,True,,Tim
55696186_0_8889766031116245122.csv,1,True,,Tim
55696186_0_8889766031116245122.csv,2,True,,Tim
37810368_0_6332396424591583441.csv,0,False,dbpedia-owl:order,Tim
37810368_0_6332396424591583441.csv,2,True,,Tim
37810368_0_6332396424591583441.csv,3,True,ver,Tim
37810368_0_6332396424591583441.csv,4,False,dbpedia-owl:atPage,Tim
37810368_0_6332396424591583441.csv,5,True,,Tim
35417397_0_968876705875634222.csv,1,False,dbpedia-owl:address,Tim
35417397_0_968876705875634222.csv,2,True,,Tim
35417397_0_968876705875634222.csv,3,False,dbpedia-owl:capacity,Tim
59834519_2_3174952945641379006.csv,1,True,active,Tim
59834519_2_3174952945641379006.csv,2,False,dbpedia-owl:company,Tim
2297876_2_6966366172015676804.csv,1,True,,Tim
2297876_2_6966366172015676804.csv,2,False,dbpedia-owl:company,Tim
