tableId,propertyIdentified,correctly,falsePositives,notIdentified,seedListContains,executionTimeFull,executionTimePure,disambiguationTime,classSearchTime,propertySearchTime
86297395_0_6919201319699354263.csv,http://purl.org/dc/terms/subject,0,1,1,0,10.3508939743042,0.0016169548034667969,2.853238105773926,0.24414801597595215,7.2518908977508545
70899893_0_2044273849998790147.csv,,0,0,0,0,0.46587395668029785,0.0010728836059570312,0.46479296684265137,5.0067901611328125e-06,3.0994415283203125e-06
25091969_0_6619123450052764458.csv,,0,0,0,0,1.2447969913482666,0.0013659000396728516,0.9392740726470947,0.3041529655456543,4.0531158447265625e-06
14051105_2_9046503522559272925.csv,,0,0,0,0,2.1732828617095947,0.000988006591796875,1.2194838523864746,0.9528069496154785,4.0531158447265625e-06
30209651_0_2750903484471900156.csv,,0,0,0,0,1.9205620288848877,0.0009758472442626953,1.9195671081542969,1.4066696166992188e-05,5.0067901611328125e-06
43247298_0_2033967289506821780.csv,,0,0,0,0,1.4673349857330322,0.0008480548858642578,1.466472864151001,1.0013580322265625e-05,4.0531158447265625e-06
29021592_4_4348860179678308511.csv,,0,0,0,0,0.6272001266479492,0.0010852813720703125,0.6261060237884521,5.9604644775390625e-06,2.86102294921875e-06
82156899_0_7545192805719564181.csv,,0,0,0,0,0.6237421035766602,0.0006413459777832031,0.6230919361114502,5.9604644775390625e-06,2.86102294921875e-06
34883336_14_1496740993328720762.csv,,0,0,0,0,0.48796892166137695,0.0009450912475585938,0.4870150089263916,5.9604644775390625e-06,2.86102294921875e-06
16859162_0_3476610250666232960.csv,http://www.w3.org/2000/01/rdf-schema#seeAlso,0,1,1,0,5.994354009628296,0.0008401870727539062,2.212388038635254,1.7830629348754883,1.9980628490447998
49875628_1_4775435000917189501.csv,http://www.georss.org/georss/point,0,1,0,0,13.930613994598389,0.0017170906066894531,3.08748197555542,0.7129359245300293,10.12847900390625
64774884_4_8264844382731565957.csv,,0,0,0,0,0.8458569049835205,0.0006358623504638672,0.8452088832855225,8.106231689453125e-06,4.0531158447265625e-06
62287521_0_325748558875048113.csv,,0,0,0,0,1.0281739234924316,0.0007727146148681641,0.9487791061401367,0.07861900329589844,3.0994415283203125e-06
3778413_0_1919795200505703071.csv,,0,0,0,0,1.74875807762146,0.0009739398956298828,1.7477681636810303,1.1920928955078125e-05,4.0531158447265625e-06
46491020_0_3551224977912370279.csv,,0,0,0,0,3.927973985671997,0.0008633136749267578,3.9270927906036377,1.4066696166992188e-05,3.814697265625e-06
4411695_0_2528656969052141796.csv,,0,0,0,0,2.039543867111206,0.0006871223449707031,2.0388379096984863,1.4781951904296875e-05,4.0531158447265625e-06
59627535_0_8084048177931079431.csv,,0,0,0,0,2.4244749546051025,0.0010857582092285156,1.0383410453796387,1.385045051574707,3.0994415283203125e-06
25404227_0_2240631045609013057.csv,http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/abstract|http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0,3,1,0,20.775525093078613,0.002444028854370117,3.532621145248413,1.1963059902191162,16.044153928756714
49126546_0_1746243181671465373.csv,,0,0,0,0,0.7898919582366943,0.0013930797576904297,0.7884900569915771,5.9604644775390625e-06,2.86102294921875e-06
76024718_4_3812276283361955732.csv,,0,0,0,0,25.87013292312622,0.0025959014892578125,2.7560291290283203,9.419275045394897,13.692232847213745
54328542_0_4745821570785243614.csv,,0,0,0,0,5.266635894775391,0.0011029243469238281,2.2318320274353027,0.8412668704986572,2.192434072494507
31725861_0_8171652514393345273.csv,,0,0,0,0,4.332123041152954,0.0021657943725585938,2.1022720336914062,1.277975082397461,0.9497101306915283
13204288_0_4420526718603042428.csv,,0,0,1,0,6.702570915222168,0.0014379024505615234,0.6449329853057861,0.333935022354126,5.722265005111694
44587550_0_2637346328765885203.csv,,0,0,0,0,1.877769947052002,0.0009758472442626953,1.8767750263214111,1.4066696166992188e-05,5.0067901611328125e-06
56587432_0_4826884858325213402.csv,http://dbpedia.org/ontology/abstract,0,1,0,0,2.243067979812622,0.0009081363677978516,1.4550859928131104,0.28858280181884766,0.4984910488128662
37541068_1_1156932518917623732.csv,,0,0,1,0,1.9298269748687744,0.0014119148254394531,1.9283959865570068,1.4066696166992188e-05,5.0067901611328125e-06
85901922_0_5673553749572115602.csv,,0,0,0,0,9.840426921844482,0.0013768672943115234,3.332656145095825,0.6492478847503662,5.8571460247039795
30400241_0_3885722492749265448.csv,,0,0,0,0,1.263185977935791,0.0009398460388183594,1.1819779872894287,0.08026409149169922,4.0531158447265625e-06
79260153_0_6194795638543327793.csv,,0,0,0,0,9.700973987579346,0.0008873939514160156,9.700074911117554,7.867813110351562e-06,3.814697265625e-06
79327346_0_5787863739697336601.csv,,0,0,1,0,2.006187915802002,0.001107931137084961,2.0050599575042725,1.5020370483398438e-05,5.0067901611328125e-06
39759273_0_1427898308030295194.csv,,0,0,1,0,1.9528191089630127,0.0012900829315185547,1.9515089988708496,1.5020370483398438e-05,5.0067901611328125e-06
1202106_0_7162348512030877745.csv,,0,0,0,0,0.5564980506896973,0.0010950565338134766,0.555394172668457,5.9604644775390625e-06,2.86102294921875e-06
73852924_0_9032668884550044338.csv,,0,0,0,0,0.4743990898132324,0.0009472370147705078,0.47344303131103516,5.9604644775390625e-06,2.86102294921875e-06
49880149_0_5062706535284418525.csv,,0,0,0,0,14.422960996627808,0.0017380714416503906,2.755034923553467,1.2542130947113037,10.411974906921387
14380604_4_3329235705746762392.csv,,0,0,1,0,1.968384027481079,0.0015530586242675781,1.9668118953704834,1.4066696166992188e-05,5.0067901611328125e-06
26310680_0_5150772059999313798.csv,http://dbpedia.org/property/currencyCode,0,1,1,0,17.8842990398407,0.0011861324310302734,2.850353956222534,8.132797002792358,6.899961948394775
21399277_1_7289676435767636334.csv,,0,0,0,0,0.6460230350494385,0.0006339550018310547,0.6453800201416016,5.9604644775390625e-06,3.0994415283203125e-06
92642706_0_498599773485263607.csv,,0,0,0,0,7.159528017044067,0.001013040542602539,7.158495903015137,1.4066696166992188e-05,5.0067901611328125e-06
67583830_0_8311359334436377719.csv,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0,1,1,0,42.20337200164795,0.0041887760162353516,2.9111881256103516,2.2766780853271484,37.011317014694214
71840765_0_6664391841933033844.csv,,0,0,1,0,9.653002977371216,0.001481771469116211,2.1886041164398193,1.891205072402954,5.571712017059326
12271141_0_8517913935669973086.csv,http://www.w3.org/2000/01/rdf-schema#comment,0,1,1,0,20.332901000976562,0.0017597675323486328,3.5052828788757324,3.184810161590576,13.641048192977905
20471101_0_9006020297939439825.csv,,0,0,0,0,0.39022207260131836,0.0009582042694091797,0.38925600051879883,5.0067901611328125e-06,2.86102294921875e-06
47630102_0_972548772456606508.csv,,0,0,0,0,0.6928579807281494,0.0006361007690429688,0.6922118663787842,5.9604644775390625e-06,4.0531158447265625e-06
29414811_2_4773219892816395776.csv,,0,0,1,0,1.9619030952453613,0.001112222671508789,1.9607720375061035,1.5020370483398438e-05,3.814697265625e-06
1801329_1_7555199190723415286.csv,,0,0,0,0,14.093524932861328,0.0023581981658935547,2.589160919189453,1.2356288433074951,10.266376972198486
73133559_0_8656986608253802319.csv,http://dbpedia.org/property/country|http://dbpedia.org/ontology/country|http://dbpedia.org/ontology/country,0,3,0,0,22.171101093292236,0.0013680458068847656,0.9487791061401367,0.6252820491790771,20.595671892166138
20163699_0_8822874041223278819.csv,,0,0,1,0,20.226797103881836,0.002301454544067383,3.397469997406006,1.444225788116455,15.382799863815308
45073662_0_3179937335063201739.csv,,0,0,0,0,1.9999468326568604,0.0008397102355957031,1.999089002609253,1.4066696166992188e-05,4.0531158447265625e-06
24077534_0_8573937744668754479.csv,,0,0,0,0,0.9483261108398438,0.0006389617919921875,0.9476780891418457,5.9604644775390625e-06,3.0994415283203125e-06
58514135_0_5466490973366023396.csv,,0,0,0,0,0.9072220325469971,0.0013878345489501953,0.5079441070556641,0.3978860378265381,4.0531158447265625e-06
33555671_0_505543568993394600.csv,http://dbpedia.org/ontology/abstract,0,1,1,0,7.764580965042114,0.001271963119506836,3.0708529949188232,0.8307809829711914,3.8616750240325928
20953935_0_7974402854399060978.csv,http://purl.org/dc/terms/subject|http://purl.org/dc/terms/subject|http://purl.org/dc/terms/subject,0,3,0,0,4.711615800857544,0.0008020401000976562,2.465514898300171,0.3223710060119629,1.9229278564453125
44093346_0_7165907832043750308.csv,,0,0,0,0,1.0297021865844727,0.0008323192596435547,1.028860092163086,6.9141387939453125e-06,2.86102294921875e-06
69087760_0_6791607857165612682.csv,,0,0,0,0,0.9326739311218262,0.0019767284393310547,0.6085669994354248,0.3221261501312256,4.0531158447265625e-06
22234078_0_8912206595924014778.csv,,0,0,0,0,1.5588068962097168,0.0010938644409179688,1.1673691272735596,0.39033985137939453,4.0531158447265625e-06
29727802_0_7095681027861711849.csv,,0,0,0,0,1.328869104385376,0.0009579658508300781,0.6460809707641602,0.0798192024230957,0.60201096534729
34488873_1_7199968589544243960.csv,,0,0,1,0,14.81971001625061,0.0013229846954345703,1.7162549495697021,0.16197705268859863,12.940155029296875
97942455_0_3481125087437023681.csv,,0,0,0,0,5.381048917770386,0.0014307498931884766,1.2327489852905273,0.9629080295562744,3.1839611530303955
12266665_6_7238514912844950425.csv,http://dbpedia.org/ontology/recordLabel,0,1,0,0,4.147993087768555,0.001188039779663086,1.2302920818328857,1.1158881187438965,1.8006248474121094
95412885_0_7256119144857675794.csv,,0,0,0,0,0.642977237701416,0.0013682842254638672,0.6416001319885254,5.9604644775390625e-06,2.86102294921875e-06
25514012_0_5472457774387937024.csv,,0,0,1,0,1.1613500118255615,0.001081228256225586,0.7775778770446777,0.382688045501709,2.86102294921875e-06
29412826_0_3422707769191426540.csv,http://dbpedia.org/ontology/abstract|http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0,2,1,1,19.72325587272644,0.0016510486602783203,5.118366003036499,6.644815921783447,7.958422899246216
64717971_0_3138560862134991533.csv,,0,0,0,0,2.8983418941497803,0.0006647109985351562,2.897660970687866,1.2159347534179688e-05,4.0531158447265625e-06
69878744_0_5424444000137216133.csv,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0,1,1,0,4.238322973251343,0.0012972354888916016,0.742426872253418,0.23489785194396973,3.2597010135650635
94525151_2_3371732425416973742.csv,,0,0,0,0,17.481935024261475,0.0020449161529541016,3.364225149154663,1.7624619007110596,12.353203058242798
19272019_0_1508498249156534553.csv,http://www.w3.org/2000/01/rdf-schema#comment,0,1,1,0,18.489516019821167,0.0024390220642089844,3.6859538555145264,1.8531219959259033,12.948001146316528
85522937_0_3467998045280685118.csv,,0,0,0,0,0.22883987426757812,0.0008020401000976562,0.22803092002868652,4.0531158447265625e-06,2.86102294921875e-06
13394416_1_955556685828941571.csv,,0,0,0,0,21.57232904434204,0.0021920204162597656,2.4225380420684814,1.314100980758667,17.833498001098633
37815699_0_8391788584341609964.csv,,0,0,0,0,2.103485107421875,0.0010089874267578125,2.102457046508789,1.4066696166992188e-05,5.0067901611328125e-06
89127467_1_2594822995540805822.csv,,0,0,0,0,9.207298994064331,0.0020139217376708984,1.8932719230651855,0.9015421867370605,6.410470962524414
23892112_3_8520655175715472850.csv,http://dbpedia.org/ontology/abstract,0,1,0,0,11.697948932647705,0.0009448528289794922,2.615828037261963,2.93662691116333,6.144549131393433
58675154_0_6377109358111606703.csv,,0,0,0,0,2.1340770721435547,0.0008852481842041016,2.133173942565918,1.3828277587890625e-05,4.0531158447265625e-06
42308623_0_5342111286249136504.csv,,0,0,0,0,2.049567937850952,0.0007469654083251953,2.0488028526306152,1.4066696166992188e-05,4.0531158447265625e-06
32802983_0_2900829447742142564.csv,,0,0,0,0,0.618790864944458,0.0008342266082763672,0.6179478168487549,5.9604644775390625e-06,2.86102294921875e-06
45116302_0_146731452248632004.csv,,0,0,0,0,3.1730270385742188,0.0012857913970947266,3.171722173690796,1.4066696166992188e-05,5.0067901611328125e-06
32711088_0_8889280310816732641.csv,,0,0,0,0,0.28757286071777344,0.0017039775848388672,0.2858610153198242,5.0067901611328125e-06,2.86102294921875e-06
78317991_1_7924079972301692757.csv,,0,0,0,0,0.6534171104431152,0.0007700920104980469,0.5744709968566895,0.07817316055297852,2.86102294921875e-06
2948277_0_5513024251620298669.csv,,0,0,1,0,1.877258062362671,0.0006492137908935547,1.8765990734100342,5.9604644775390625e-06,3.814697265625e-06
1535985_0_5848003304892543720.csv,,0,0,0,0,0.6217999458312988,0.0007970333099365234,0.4640979766845703,0.15690207481384277,2.86102294921875e-06
98245293_0_5124882856290268179.csv,,0,0,0,0,35.83114314079285,0.0026369094848632812,2.328045129776001,1.1211521625518799,32.3793089389801
7130948_0_3836104717464631726.csv,,0,0,1,0,3.3106799125671387,0.002681732177734375,3.307979106903076,1.4066696166992188e-05,5.0067901611328125e-06
41480166_0_6681239260286218499.csv,http://dbpedia.org/property/feastDay|http://dbpedia.org/property/feastDay|http://dbpedia.org/property/feastDay|http://dbpedia.org/property/needed|http://dbpedia.org/property/feastDay,0,5,0,0,13.422417879104614,0.0013422966003417969,4.454559803009033,0.5859508514404297,8.38056492805481
46139905_0_5412590696107324573.csv,,0,0,0,0,5.520752906799316,0.0008406639099121094,5.51990008354187,8.106231689453125e-06,4.0531158447265625e-06
92566151_0_3768172302415340884.csv,http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/wikiPageExternalLink|http://dbpedia.org/ontology/wikiPageExternalLink,0,3,0,0,9.597296953201294,0.0013327598571777344,3.772320032119751,1.2121100425720215,4.611534118652344
83447852_0_6927237628009465871.csv,,0,0,1,0,1.1385540962219238,0.0008032321929931641,0.8024139404296875,0.08452486991882324,0.2508120536804199
56495206_0_4505475076259276721.csv,,0,0,1,0,1.1232049465179443,0.0011219978332519531,1.1220710277557373,8.106231689453125e-06,3.814697265625e-06
91706020_0_5186837534229749487.csv,http://purl.org/voc/vrank#hasRank|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0,3,0,0,27.877397060394287,0.0024352073669433594,2.9089760780334473,2.989790916442871,21.976194858551025
62411443_54_6996652062706955963.csv,,0,0,0,0,0.2911989688873291,0.0006341934204101562,0.290557861328125,4.0531158447265625e-06,2.86102294921875e-06
6869358_0_1379459120563510331.csv,http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/abstract|http://purl.org/dc/terms/subject,0,3,1,0,28.570060968399048,0.0027511119842529297,3.611755132675171,2.022528886795044,22.93302583694458
80255499_92_8843377411837968002.csv,,0,0,0,0,0.3339359760284424,0.000640869140625,0.33328795433044434,4.0531158447265625e-06,3.0994415283203125e-06
2841968_0_4345233899983265819.csv,,0,0,0,0,0.3855409622192383,0.0008230209350585938,0.38470911979675293,5.9604644775390625e-06,2.86102294921875e-06
92433016_0_3102737682394560247.csv,,0,0,0,0,1.9862480163574219,0.0006659030914306641,1.9855620861053467,1.5020370483398438e-05,5.0067901611328125e-06
16227104_0_473899354240481936.csv,,0,0,0,0,0.6159629821777344,0.0006830692291259766,0.6152708530426025,5.9604644775390625e-06,3.0994415283203125e-06
12768557_1_7014880346000519668.csv,http://dbpedia.org/ontology/abstract,0,1,0,0,15.150038003921509,0.0018761157989501953,3.6301119327545166,3.3532888889312744,8.164761066436768
32560590_0_5010888532291286186.csv,,0,0,0,0,1.1682798862457275,0.0006649494171142578,1.1676008701324463,1.0013580322265625e-05,4.0531158447265625e-06
66758348_0_5433261871901472172.csv,,0,0,1,0,2.906083106994629,0.0009713172912597656,2.90509295463562,1.3828277587890625e-05,5.0067901611328125e-06
80992694_0_3506971500806631353.csv,http://dbpedia.org/ontology/abstract,0,1,1,0,6.903960943222046,0.001283884048461914,2.267090082168579,0.33400797843933105,4.301578998565674
10425899_1_1216565737193369941.csv,,0,0,0,0,0.4169747829437256,0.0008037090301513672,0.41616296768188477,5.0067901611328125e-06,3.0994415283203125e-06
86068558_0_3546907238486221744.csv,,0,0,0,0,1.5192208290100098,0.0015408992767333984,1.439565896987915,0.0781099796295166,4.0531158447265625e-06
5833105_0_5568979829268945694.csv,,0,0,1,0,1.2436699867248535,0.0006501674652099609,1.2430078983306885,8.821487426757812e-06,3.0994415283203125e-06
21175389_0_2334098613497427421.csv,,0,0,0,0,0.8201019763946533,0.0009489059448242188,0.7347981929779053,0.08435201644897461,2.86102294921875e-06
52984608_2_4809638055705573842.csv,,0,0,0,0,1.1365649700164795,0.0008130073547363281,1.1357378959655762,1.0013580322265625e-05,4.0531158447265625e-06
15576104_0_3849177587505429332.csv,,0,0,0,0,0.8398618698120117,0.0006515979766845703,0.8391990661621094,8.106231689453125e-06,3.0994415283203125e-06
14266497_0_1858533525887600690.csv,,0,0,0,0,1.6978001594543457,0.0011441707611083984,1.6966440677642822,7.867813110351562e-06,4.0531158447265625e-06
31696407_0_8404526924101263779.csv,,0,0,0,0,0.2976059913635254,0.0006258487701416016,0.29697203636169434,5.0067901611328125e-06,3.0994415283203125e-06
76901387_5_7208130730915207843.csv,,0,0,0,0,2.323319911956787,0.0007770061492919922,1.4585490226745605,0.3931288719177246,0.47086501121520996
55238374_0_3379409961751009152.csv,,0,0,1,0,3.47135591506958,0.0010669231414794922,2.8609750270843506,0.10661697387695312,0.5026969909667969
35034077_1_8223903941473044453.csv,,0,0,0,0,2.9488821029663086,0.0009613037109375,2.86696195602417,0.08095383644104004,5.0067901611328125e-06
79028402_0_7946997937733920282.csv,,0,0,0,0,3.2818939685821533,0.0010218620300292969,3.280853033065796,1.4066696166992188e-05,5.0067901611328125e-06
5440780_2_4254981184557979540.csv,http://dbpedia.org/property/country,0,1,1,0,39.5184268951416,0.001974821090698242,1.7412049770355225,0.8495550155639648,36.925692081451416
61121469_0_6337620713408906340.csv,,0,0,1,0,4.2215049266815186,0.0009129047393798828,3.4865798950195312,0.12651896476745605,0.6074931621551514
27657698_0_3510239051008183618.csv,,0,0,0,0,2.7559120655059814,0.0009779930114746094,0.7861480712890625,1.0886509418487549,0.8801350593566895
28073618_0_8603600168706862110.csv,,0,0,0,0,2.952826976776123,0.001210927963256836,2.9515981674194336,1.4066696166992188e-05,3.814697265625e-06
74207889_93_5675601229348704290.csv,,0,0,0,0,0.47484397888183594,0.0009949207305908203,0.47383999824523926,5.9604644775390625e-06,3.0994415283203125e-06
41194422_0_7231546114369966811.csv,,0,0,1,0,2.008207082748413,0.000823974609375,2.00736403465271,1.4066696166992188e-05,5.0067901611328125e-06
47737985_0_1462039376687852495.csv,,0,0,0,0,2.641929864883423,0.00074005126953125,2.6411778926849365,9.059906005859375e-06,2.86102294921875e-06
99996256_0_1502865950878164819.csv,,0,0,0,0,1.3090178966522217,0.0007979869842529297,1.308211088180542,5.9604644775390625e-06,2.86102294921875e-06
43426626_1_2354699796985248218.csv,,0,0,0,0,0.22270607948303223,0.000629425048828125,0.22207093238830566,3.814697265625e-06,1.9073486328125e-06
43819019_0_4392783738290559910.csv,,0,0,0,0,1.9891319274902344,0.0009868144989013672,1.9881250858306885,1.5020370483398438e-05,5.0067901611328125e-06
88036788_0_1007274226257237127.csv,,0,0,0,0,1.1302220821380615,0.0008158683776855469,0.970534086227417,0.15886807441711426,4.0531158447265625e-06
68019283_0_4436248583640719107.csv,,0,0,0,0,1.023494005203247,0.0022819042205810547,1.0211989879608154,9.059906005859375e-06,4.0531158447265625e-06
58212734_0_6552554663115794336.csv,,0,0,0,0,1.2456891536712646,0.00096893310546875,1.1660621166229248,0.07865405082702637,4.0531158447265625e-06
10630177_0_4831842476649004753.csv,,0,0,1,0,2.037160873413086,0.0014138221740722656,2.035727024078369,1.5020370483398438e-05,5.0067901611328125e-06
72605889_0_4233791931010370770.csv,,0,0,0,0,1.4417188167572021,0.0008730888366699219,1.1003828048706055,0.08685994148254395,0.2536029815673828
5580128_1_3463861104757407695.csv,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0,3,0,0,4.4265570640563965,0.0018870830535888672,1.2324330806732178,0.5704219341278076,2.6218149662017822
474538_1_8115031968784762914.csv,,0,0,0,0,1.044724941253662,0.0012199878692626953,1.0434958934783936,5.9604644775390625e-06,3.0994415283203125e-06
25313031_0_7618936086293867880.csv,,0,0,1,0,2.046600103378296,0.001287221908569336,2.0452940464019775,1.3828277587890625e-05,5.0067901611328125e-06
53023566_0_5818064418159915899.csv,,0,0,0,0,1.460839033126831,0.0006630420684814453,1.4601609706878662,1.0013580322265625e-05,5.0067901611328125e-06
668820_3_6303908402909352028.csv,,0,0,0,0,0.8727960586547852,0.001055002212524414,0.8717300891876221,6.9141387939453125e-06,4.0531158447265625e-06
82484302_3_3744533925446753851.csv,,0,0,0,0,17.273580074310303,0.0020182132720947266,2.3589789867401123,3.348045825958252,11.564537048339844
33676549_6_910230710890867995.csv,http://dbpedia.org/ontology/abstract,0,1,1,0,23.70940113067627,0.0036063194274902344,3.6116809844970703,1.5704119205474854,18.523701906204224
76044168_1_6742566837293717929.csv,,0,0,1,0,1.4075489044189453,0.001667022705078125,0.9775090217590332,0.42836999893188477,2.86102294921875e-06
65186782_0_5804072909440491396.csv,,0,0,1,0,1.9701950550079346,0.0014729499816894531,1.9687039852142334,1.4066696166992188e-05,4.0531158447265625e-06
5486184_0_6049456111617309980.csv,,0,0,1,0,1.1565890312194824,0.0006909370422363281,1.1558871269226074,6.9141387939453125e-06,4.0531158447265625e-06
90640811_5_2143904236720223578.csv,,0,0,0,0,2.0646259784698486,0.0007393360137939453,1.9864509105682373,0.07743191719055176,3.814697265625e-06
17048491_0_5985584303686132948.csv,,0,0,0,0,2.0613999366760254,0.0009658336639404297,2.060415029525757,1.4066696166992188e-05,5.0067901611328125e-06
21593544_5_7251737552085133432.csv,,0,0,0,0,0.8841071128845215,0.0013568401336669922,0.505061149597168,0.3776860237121582,3.0994415283203125e-06
49953332_0_3803413564812768748.csv,,0,0,0,0,16.734705924987793,0.002414703369140625,3.02531099319458,1.5742261409759521,12.13275408744812
72736276_0_1907049776942169976.csv,http://dbpedia.org/ontology/wikiPageExternalLink,0,1,1,0,10.372244119644165,0.0014142990112304688,1.775831937789917,0.9825539588928223,7.612443923950195
942086_179_2759674150704638002.csv,,0,0,0,0,0.5578820705413818,0.0006899833679199219,0.557183027267456,5.0067901611328125e-06,4.0531158447265625e-06
67865873_0_8259587610208037357.csv,,0,0,1,0,2.051938056945801,0.001444101333618164,2.050473928451538,1.5020370483398438e-05,5.0067901611328125e-06
15839549_1_1576224988022853418.csv,,0,0,0,0,23.278586864471436,0.002683877944946289,3.578372001647949,1.9483020305633545,17.749228954315186
2497951_0_8882706287357403939.csv,,0,0,0,0,1.8966319561004639,0.0006802082061767578,1.8959379196166992,1.0013580322265625e-05,3.814697265625e-06
7802673_1_1957523967714325091.csv,,0,0,1,0,13.626950979232788,0.002547025680541992,2.0957629680633545,1.1299970149993896,10.398643970489502
61939025_17_7242953037395235409.csv,,0,0,0,0,0.290938138961792,0.0006608963012695312,0.2902700901031494,4.0531158447265625e-06,3.0994415283203125e-06
51741865_0_9203644246202164492.csv,,0,0,1,0,3.1074330806732178,0.001306295394897461,3.1061079502105713,1.3828277587890625e-05,5.0067901611328125e-06
88969891_0_285296595456206618.csv,,0,0,1,0,3.674565076828003,0.0008771419525146484,2.874588966369629,0.7990939617156982,5.0067901611328125e-06
20135078_0_7570343137119682530.csv,,0,0,1,0,1.8796131610870361,0.001135110855102539,1.8784589767456055,1.4066696166992188e-05,5.0067901611328125e-06
32757437_0_1447170835725906337.csv,,0,0,0,0,2.1508610248565674,0.0008780956268310547,2.149967908859253,1.0967254638671875e-05,4.0531158447265625e-06
40018721_0_3199004098109121018.csv,,0,0,0,0,1.547476053237915,0.0013980865478515625,1.5460679531097412,6.9141387939453125e-06,3.0994415283203125e-06
50245608_0_871275842592178099.csv,http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/abstract|http://www.w3.org/1999/02/22-rdf-syntax-ns#type,0,3,1,0,10.966867923736572,0.002062082290649414,4.2621848583221436,1.203542947769165,5.499078035354614
89862402_0_5260730200020719536.csv,,0,0,0,0,47.16212487220764,0.0012738704681396484,47.16084003448486,6.9141387939453125e-06,4.0531158447265625e-06
26176553_0_1286537316787525249.csv,,0,0,1,0,3.5289089679718018,0.000978231430053711,3.5279128551483154,1.3828277587890625e-05,4.0531158447265625e-06
21337553_0_8832378999628437599.csv,,0,0,1,0,2.029690980911255,0.0011289119720458984,2.0285439491271973,1.4066696166992188e-05,4.0531158447265625e-06
45318525_0_2316618400996291591.csv,http://www.w3.org/2000/01/rdf-schema#comment|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://dbpedia.org/ontology/abstract,0,3,1,0,12.217203855514526,0.0014410018920898438,3.289116859436035,0.7135329246520996,8.213113069534302
33571539_0_2329208419585142944.csv,,0,0,0,0,0.569674015045166,0.0006268024444580078,0.5690391063690186,5.0067901611328125e-06,3.0994415283203125e-06
30882673_0_3413624639855299467.csv,,0,0,0,0,1.6450068950653076,0.001191854476928711,1.5635840892791748,0.08022785186767578,3.0994415283203125e-06
62829759_0_2671177930807868597.csv,,0,0,1,0,11.868375062942505,0.001329183578491211,2.9088549613952637,3.0876760482788086,5.870514869689941
82169340_0_832291859149172943.csv,,0,0,1,0,0.9248549938201904,0.000766754150390625,0.8487792015075684,0.07530593872070312,3.0994415283203125e-06
20616539_0_4816222926195636666.csv,,0,0,1,0,1.8838000297546387,0.0006592273712158203,1.8831288814544678,9.059906005859375e-06,2.86102294921875e-06
37402655_0_9176587382722029523.csv,,0,0,1,0,1.400928020477295,0.0007071495056152344,1.4002070426940918,1.0013580322265625e-05,3.814697265625e-06
1947163_0_7355182740276274201.csv,,0,0,0,0,1.0158231258392334,0.0008139610290527344,1.0149970054626465,8.106231689453125e-06,4.0531158447265625e-06
1831018_0_1305343919145975177.csv,,0,0,0,0,12.807878017425537,0.003125905990600586,2.080461025238037,2.0583810806274414,8.665910005569458
12089848_10_5885790408774094668.csv,,0,0,0,0,0.9268131256103516,0.0012500286102294922,0.5198900699615479,0.4056699275970459,3.0994415283203125e-06
79160361_0_8435019164828629630.csv,,0,0,0,0,2.0387399196624756,0.0009768009185791016,2.0377440452575684,1.4066696166992188e-05,5.0067901611328125e-06
342773_0_1457463982505019607.csv,,0,0,0,0,2.066512107849121,0.0012710094451904297,2.065221071243286,1.5020370483398438e-05,5.0067901611328125e-06
74105752_1_3013731465511379585.csv,,0,0,0,0,0.4711649417877197,0.0007908344268798828,0.470365047454834,5.9604644775390625e-06,3.0994415283203125e-06
1614988_0_8789868670151796042.csv,http://dbpedia.org/property/namedAfter|http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/wikiPageExternalLink|http://dbpedia.org/ontology/wikiPageExternalLink|http://dbpedia.org/ontology/abstract,0,5,1,0,18.218737840652466,0.002070188522338867,3.493835926055908,2.096522808074951,12.626308917999268
37357992_0_6637384311705961632.csv,http://dbpedia.org/ontology/country,0,1,0,0,21.17773699760437,0.0017096996307373047,2.112826108932495,0.8179800510406494,18.24522113800049
58530629_1_8489387203222722499.csv,,0,0,0,0,0.4483349323272705,0.0006477832794189453,0.4476799964904785,4.0531158447265625e-06,3.0994415283203125e-06
81451271_0_8111827565827966998.csv,,0,0,0,0,0.40220093727111816,0.0013530254364013672,0.40084004402160645,5.0067901611328125e-06,2.86102294921875e-06
42457508_0_1207029808312772659.csv,,0,0,0,0,0.39621996879577637,0.00110626220703125,0.39510488510131836,5.9604644775390625e-06,2.86102294921875e-06
93282452_73_5554347524845149800.csv,,0,0,0,0,1.6579840183258057,0.0013871192932128906,1.6565799713134766,1.1920928955078125e-05,5.0067901611328125e-06
