tableId,subjectColumn,subjectColumnCorrect,propertyIdentified,correctly,falsePositives,notIdentified,seedListContains,executionTimeFull,executionTimePure,disambiguationTime,classSearchTime,propertySearchTime
53821838_3_6166357487530518502.csv,2,False,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,7.541179895401001,0.00414276123046875,0,1.8959400653839111,5.641097068786621
15178390_0_7608303521974878449.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,8.692139863967896,0.005311012268066406,0,1.4812829494476318,7.205545902252197
92054043_0_8581031082268154051.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,1,0,0,0,8.345026969909668,0.004302024841308594,0,0.4861299991607666,7.854594945907593
81298835_0_3785929572545818165.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,16.169597864151,0.005965709686279297,0,1.600111961364746,14.563520193099976
75154185_0_1607627349983289012.csv,,False,,0,0,1,0,0,0,0,0,0
10717313_0_3182763767402133661.csv,,False,,0,0,0,0,0,0,0,0,0
49901618_0_8995817509303293567.csv,,False,,0,0,1,0,0,0,0,0,0
58533279_0_3932323262620860358.csv,,False,,0,0,0,0,0,0,0,0,0
27587314_0_6929296780512432417.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,27.7948260307312,0.00972604751586914,0,2.600224018096924,25.184875965118408
65788877_0_1168893171575330375.csv,,False,,0,0,1,0,0,0,0,0,0
10536519_0_2290420058767548358.csv,,False,,0,0,0,0,0,0,0,0,0
47317465_0_4626110653822163171.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.0799810886383057,0.0028333663940429688,0,1.0771238803863525,2.384185791015625e-05
37275140_0_5685131683017704815.csv,,False,,0,0,0,0,0,0,0,0,0
66968480_0_4388219332323964818.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.5580089092254639,0.0029358863830566406,0,1.5550110340118408,6.198883056640625e-05
56187888_1_5540349612507570252.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.6858890056610107,0.0031042098999023438,0,0.1557168960571289,3.5270678997039795
71767677_0_3434779509265146845.csv,,False,,0,0,0,0,0,0,0,0,0
98953468_0_1830141940040950217.csv,,False,,0,0,1,0,0,0,0,0,0
73258673_3_8747073814423019468.csv,,False,,0,0,0,0,0,0,0,0,0
85266574_1_5749019246018311248.csv,,False,,0,0,0,0,0,0,0,0,0
50846966_0_2977319908975106472.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.8258860111236572,0.0033609867095947266,0,0.45946311950683594,3.3630619049072266
78341053_2_7670344559150028058.csv,0,True,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,1.0540168285369873,0.0023140907287597656,0,0.1624598503112793,0.8892428874969482
32156062_0_5056375375263102264.csv,,False,,0,0,1,0,0,0,0,0,0
74685423_0_8061289760697103949.csv,,False,,0,0,1,0,0,0,0,0,0
57316125_0_8567044795759993450.csv,,False,,0,0,0,0,0,0,0,0,0
4444204_0_951426790527152756.csv,,False,,0,0,1,0,0,0,0,0,0
67203569_0_6608493047297130877.csv,,False,,0,0,0,0,0,0,0,0,0
1855026_0_4062150166041484956.csv,1,False,http://dbpedia.org/ontology/wikiPageExternalLink|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,1,48.04180598258972,0.011986017227172852,0,3.314633846282959,44.71518611907959
42098118_0_3828961273950942592.csv,5,False,http://dbpedia.org/property/country|http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,3,1,1,38.359535932540894,0.00867009162902832,0,5.02190089225769,33.328964948654175
32936911_255_3510331656465798609.csv,,False,,0,0,0,0,0,0,0,0,0
46772841_0_1233091616050615580.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.6205611228942871,0.0027451515197753906,0,0.6177878379821777,2.8133392333984375e-05
30656229_0_5601119865306869076.csv,,False,,0,0,1,0,0,0,0,0,0
39107734_2_2329160387535788734.csv,,False,,0,0,1,0,0,0,0,0,0
92111393_0_1009902572503609614.csv,,False,,0,0,0,0,0,0,0,0,0
636568_0_6941338869346314882.csv,,False,,0,0,0,0,0,0,0,0,0
36060320_0_832410686984280719.csv,1,False,http://dbpedia.org/ontology/broadcastNetwork|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,1,2,0,0,8.909584045410156,0.0052947998046875,0,1.3215961456298828,7.582693099975586
17526697_2_1272121202546996894.csv,0,True,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,14.682245016098022,0.0074079036712646484,0,1.5624001026153564,13.112437009811401
31873912_0_6577798048248876844.csv,0,True,http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,9.751392126083374,0.006968259811401367,0,3.1534078121185303,6.591016054153442
89121813_0_8488792415402446658.csv,,False,,0,0,1,0,0,0,0,0,0
73687511_0_4377261565497906819.csv,,False,,0,0,1,0,0,0,0,0,0
21329809_0_5526008408364682899.csv,,False,,0,0,1,0,0,0,0,0,0
71261630_0_4669122890071218234.csv,0,True,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,94.70914721488953,0.010162115097045898,0,1.5455050468444824,93.153480052948
90723763_0_874013697986950454.csv,,False,,0,0,1,0,0,0,0,0,0
26012073_0_4024532376425802165.csv,,False,,0,0,0,0,0,0,0,0,0
86297395_0_6919201319699354263.csv,,False,,0,0,1,0,0,0,0,0,0
70899893_0_2044273849998790147.csv,,False,,0,0,0,0,0,0,0,0,0
25091969_0_6619123450052764458.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.4049248695373535,0.003423929214477539,0,0.4014708995819092,3.0040740966796875e-05
14051105_2_9046503522559272925.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.3173158168792725,0.0031766891479492188,0,1.3141090869903564,3.0040740966796875e-05
30209651_0_2750903484471900156.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.5504209995269775,0.003161907196044922,0,1.547187089920044,7.200241088867188e-05
43247298_0_2033967289506821780.csv,,False,,0,0,0,0,0,0,0,0,0
29021592_4_4348860179678308511.csv,2,False,http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,1.9810411930084229,0.003213167190551758,0,0.23788118362426758,1.7399468421936035
82156899_0_7545192805719564181.csv,,False,,0,0,0,0,0,0,0,0,0
34883336_14_1496740993328720762.csv,,False,,0,0,0,0,0,0,0,0,0
16859162_0_3476610250666232960.csv,0,True,http://www.w3.org/2000/01/rdf-schema#seeAlso|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,8.746927976608276,0.0022308826446533203,0,6.923475027084351,1.8212220668792725
49875628_1_4775435000917189501.csv,,False,,0,0,0,0,0,0,0,0,0
64774884_4_8264844382731565957.csv,,False,,0,0,0,0,0,0,0,0,0
62287521_0_325748558875048113.csv,,False,,0,0,0,0,0,0,0,0,0
3778413_0_1919795200505703071.csv,,False,,0,0,0,0,0,0,0,0,0
46491020_0_3551224977912370279.csv,,False,,0,0,0,0,0,0,0,0,0
4411695_0_2528656969052141796.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.5988199710845947,0.002070188522338867,0,1.59670090675354,4.887580871582031e-05
59627535_0_8084048177931079431.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.830470085144043,0.0026700496673583984,0,0.8277809619903564,1.9073486328125e-05
25404227_0_2240631045609013057.csv,,False,,0,0,1,0,0,0,0,0,0
49126546_0_1746243181671465373.csv,1,False,http://www.w3.org/ns/prov#wasDerivedFrom|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,1.417078971862793,0.0032198429107666016,0,0.16157913208007812,1.2522799968719482
76024718_4_3812276283361955732.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,17.522354125976562,0.006328105926513672,0,1.6450610160827637,15.870965003967285
54328542_0_4745821570785243614.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.315397024154663,0.002669811248779297,0,0.8112630844116211,1.5014641284942627
31725861_0_8171652514393345273.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,9.270064115524292,0.005957126617431641,0,1.2825510501861572,7.981555938720703
13204288_0_4420526718603042428.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,3.5511271953582764,0.0033500194549560547,0,0.48849010467529297,3.0592870712280273
44587550_0_2637346328765885203.csv,,False,,0,0,0,0,0,0,0,0,0
56587432_0_4826884858325213402.csv,,False,,0,0,0,0,0,0,0,0,0
37541068_1_1156932518917623732.csv,,False,,0,0,1,0,0,0,0,0,0
85901922_0_5673553749572115602.csv,,False,,0,0,0,0,0,0,0,0,0
30400241_0_3885722492749265448.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.6457719802856445,0.002382993698120117,0,0.6433629989624023,2.5987625122070312e-05
79260153_0_6194795638543327793.csv,,False,,0,0,0,0,0,0,0,0,0
79327346_0_5787863739697336601.csv,,False,,0,0,1,0,0,0,0,0,0
39759273_0_1427898308030295194.csv,,False,,0,0,1,0,0,0,0,0,0
1202106_0_7162348512030877745.csv,,False,,0,0,0,0,0,0,0,0,0
73852924_0_9032668884550044338.csv,,False,,0,0,0,0,0,0,0,0,0
49880149_0_5062706535284418525.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,8.528330087661743,0.005994081497192383,0,2.574489116668701,5.94784688949585
14380604_4_3329235705746762392.csv,,False,,0,0,1,0,0,0,0,0,0
26310680_0_5150772059999313798.csv,,False,,0,0,1,0,0,0,0,0,0
21399277_1_7289676435767636334.csv,,False,,0,0,0,0,0,0,0,0,0
92642706_0_498599773485263607.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,13.189924001693726,0.004171133041381836,0,1.9573240280151367,11.228428840637207
67583830_0_8311359334436377719.csv,0,True,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,20.96586799621582,0.01009511947631836,0,1.6195499897003174,19.336222887039185
71840765_0_6664391841933033844.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,1,0,0,0,5.094165086746216,0.0033850669860839844,0,0.9913830757141113,4.0993969440460205
12271141_0_8517913935669973086.csv,,False,,0,0,1,0,0,0,0,0,0
20471101_0_9006020297939439825.csv,,False,,0,0,0,0,0,0,0,0,0
47630102_0_972548772456606508.csv,,False,,0,0,0,0,0,0,0,0,0
29414811_2_4773219892816395776.csv,2,False,http://dbpedia.org/property/genre|http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/genre|http://www.w3.org/2000/01/rdf-schema#label,0,5,1,0,8.976557970046997,0.0029931068420410156,0,1.3956129550933838,7.577951908111572
1801329_1_7555199190723415286.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,9.732776880264282,0.0052947998046875,0,1.1347460746765137,8.592736005783081
73133559_0_8656986608253802319.csv,0,True,http://dbpedia.org/property/country|http://dbpedia.org/ontology/country|http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,4,0,0,11.500821828842163,0.004559755325317383,0,1.8327009677886963,9.66356110572815
20163699_0_8822874041223278819.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,14.722869873046875,0.009232044219970703,0,3.068086862564087,11.645550966262817
45073662_0_3179937335063201739.csv,,False,,0,0,0,0,0,0,0,0,0
24077534_0_8573937744668754479.csv,,False,,0,0,0,0,0,0,0,0,0
58514135_0_5466490973366023396.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.3227560520172119,0.0034482479095458984,0,0.3192868232727051,2.09808349609375e-05
33555671_0_505543568993394600.csv,,False,,0,0,1,0,0,0,0,0,0
20953935_0_7974402854399060978.csv,,False,,0,0,0,0,0,0,0,0,0
44093346_0_7165907832043750308.csv,,False,,0,0,0,0,0,0,0,0,0
69087760_0_6791607857165612682.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.8144760131835938,0.003123044967651367,0,0.811331033706665,2.193450927734375e-05
22234078_0_8912206595924014778.csv,,False,,0,0,0,0,0,0,0,0,0
29727802_0_7095681027861711849.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.9191181659698486,0.0023021697998046875,0,0.41054391860961914,0.5062720775604248
34488873_1_7199968589544243960.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,6.6983420848846436,0.005245208740234375,0,1.6204779148101807,5.0726189613342285
97942455_0_3481125087437023681.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.49595308303833,0.0032062530517578125,0,0.8198509216308594,2.672895908355713
12266665_6_7238514912844950425.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.201854944229126,0.0036051273345947266,0,1.2045748233795166,1.9936749935150146
95412885_0_7256119144857675794.csv,,False,,0,0,0,0,0,0,0,0,0
25514012_0_5472457774387937024.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,0.4092750549316406,0.0034749507904052734,0,0.4057791233062744,2.09808349609375e-05
29412826_0_3422707769191426540.csv,,False,,0,0,1,0,0,0,0,0,0
64717971_0_3138560862134991533.csv,,False,,0,0,0,0,0,0,0,0,0
69878744_0_5424444000137216133.csv,0,True,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,3.2821221351623535,0.002943277359008789,0,0.25333094596862793,3.025847911834717
94525151_2_3371732425416973742.csv,1,False,http://www.georss.org/georss/point|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,14.360193967819214,0.006635904312133789,0,2.274421215057373,12.079136848449707
19272019_0_1508498249156534553.csv,,False,,0,0,1,0,0,0,0,0,0
85522937_0_3467998045280685118.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.08257007598876953,0.002180337905883789,0,0.08037781715393066,1.1920928955078125e-05
13394416_1_955556685828941571.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,8.0568208694458,0.005034923553466797,0,1.3026468753814697,6.749139070510864
37815699_0_8391788584341609964.csv,,False,,0,0,0,0,0,0,0,0,0
89127467_1_2594822995540805822.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,5.789967060089111,0.004733085632324219,0,1.0549850463867188,4.730248928070068
23892112_3_8520655175715472850.csv,0,True,http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,5.960376977920532,0.003103971481323242,0,1.9556519985198975,4.0016210079193115
58675154_0_6377109358111606703.csv,,False,,0,0,0,0,0,0,0,0,0
42308623_0_5342111286249136504.csv,,False,,0,0,0,0,0,0,0,0,0
32802983_0_2900829447742142564.csv,,False,,0,0,0,0,0,0,0,0,0
45116302_0_146731452248632004.csv,,False,,0,0,0,0,0,0,0,0,0
32711088_0_8889280310816732641.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,2.209494113922119,0.004151105880737305,0,0.16614198684692383,2.039201021194458
78317991_1_7924079972301692757.csv,,False,,0,0,0,0,0,0,0,0,0
2948277_0_5513024251620298669.csv,,False,,0,0,1,0,0,0,0,0,0
1535985_0_5848003304892543720.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.16126298904418945,0.0018510818481445312,0,0.15939593315124512,1.5974044799804688e-05
98245293_0_5124882856290268179.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,21.02652406692505,0.007508039474487305,0,1.6891570091247559,19.329859018325806
7130948_0_3836104717464631726.csv,,False,,0,0,1,0,0,0,0,0,0
41480166_0_6681239260286218499.csv,,False,,0,0,0,0,0,0,0,0,0
46139905_0_5412590696107324573.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,3.7145888805389404,0.003024578094482422,0,0.6493000984191895,3.0622642040252686
92566151_0_3768172302415340884.csv,,False,,0,0,0,0,0,0,0,0,0
83447852_0_6927237628009465871.csv,,False,,0,0,1,0,0,0,0,0,0
56495206_0_4505475076259276721.csv,,False,,0,0,1,0,0,0,0,0,0
91706020_0_5186837534229749487.csv,,False,,0,0,0,0,0,0,0,0,0
62411443_54_6996652062706955963.csv,,False,,0,0,0,0,0,0,0,0,0
6869358_0_1379459120563510331.csv,,False,,0,0,1,0,0,0,0,0,0
80255499_92_8843377411837968002.csv,,False,,0,0,0,0,0,0,0,0,0
2841968_0_4345233899983265819.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.6525039672851562,0.002599954605102539,0,0.6498880386352539,1.5974044799804688e-05
92433016_0_3102737682394560247.csv,,False,,0,0,0,0,0,0,0,0,0
16227104_0_473899354240481936.csv,,False,,0,0,0,0,0,0,0,0,0
12768557_1_7014880346000519668.csv,0,True,http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,256.62475514411926,0.005918025970458984,0,1.645376205444336,254.97346091270447
32560590_0_5010888532291286186.csv,,False,,0,0,0,0,0,0,0,0,0
66758348_0_5433261871901472172.csv,,False,,0,0,1,0,0,0,0,0,0
80992694_0_3506971500806631353.csv,,False,,0,0,1,0,0,0,0,0,0
10425899_1_1216565737193369941.csv,,False,,0,0,0,0,0,0,0,0,0
86068558_0_3546907238486221744.csv,,False,,0,0,0,0,0,0,0,0,0
5833105_0_5568979829268945694.csv,,False,,0,0,1,0,0,0,0,0,0
21175389_0_2334098613497427421.csv,,False,,0,0,0,0,0,0,0,0,0
52984608_2_4809638055705573842.csv,2,False,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,8.258748054504395,0.00470423698425293,0,1.9881839752197266,6.265859842300415
15576104_0_3849177587505429332.csv,,False,,0,0,0,0,0,0,0,0,0
14266497_0_1858533525887600690.csv,3,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.7369978427886963,0.0032286643981933594,0,0.7337331771850586,3.600120544433594e-05
31696407_0_8404526924101263779.csv,,False,,0,0,0,0,0,0,0,0,0
76901387_5_7208130730915207843.csv,,False,,0,0,0,0,0,0,0,0,0
55238374_0_3379409961751009152.csv,2,False,http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,1,7.2864110469818115,0.0032148361206054688,0,1.6048851013183594,5.678311109542847
35034077_1_8223903941473044453.csv,,False,,0,0,0,0,0,0,0,0,0
79028402_0_7946997937733920282.csv,,False,,0,0,0,0,0,0,0,0,0
5440780_2_4254981184557979540.csv,0,True,http://dbpedia.org/property/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,29.40674901008606,0.005881071090698242,0,1.711073875427246,27.689794063568115
61121469_0_6337620713408906340.csv,,False,,0,0,1,0,0,0,0,0,0
27657698_0_3510239051008183618.csv,,False,,0,0,0,0,0,0,0,0,0
28073618_0_8603600168706862110.csv,,False,,0,0,0,0,0,0,0,0,0
74207889_93_5675601229348704290.csv,,False,,0,0,0,0,0,0,0,0,0
41194422_0_7231546114369966811.csv,,False,,0,0,1,0,0,0,0,0,0
47737985_0_1462039376687852495.csv,,False,,0,0,0,0,0,0,0,0,0
99996256_0_1502865950878164819.csv,,False,,0,0,0,0,0,0,0,0,0
43426626_1_2354699796985248218.csv,,False,,0,0,0,0,0,0,0,0,0
43819019_0_4392783738290559910.csv,,False,,0,0,0,0,0,0,0,0,0
88036788_0_1007274226257237127.csv,,False,,0,0,0,0,0,0,0,0,0
68019283_0_4436248583640719107.csv,,False,,0,0,0,0,0,0,0,0,0
58212734_0_6552554663115794336.csv,,False,,0,0,0,0,0,0,0,0,0
10630177_0_4831842476649004753.csv,,False,,0,0,1,0,0,0,0,0,0
72605889_0_4233791931010370770.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.49890589714050293,0.0016360282897949219,0,0.49724698066711426,2.288818359375e-05
5580128_1_3463861104757407695.csv,0,True,http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/2000/01/rdf-schema#label,0,4,0,0,2.580650806427002,0.002488851547241211,0,0.5798039436340332,1.9983580112457275
474538_1_8115031968784762914.csv,,False,,0,0,0,0,0,0,0,0,0
25313031_0_7618936086293867880.csv,,False,,0,0,1,0,0,0,0,0,0
53023566_0_5818064418159915899.csv,,False,,0,0,0,0,0,0,0,0,0
668820_3_6303908402909352028.csv,,False,,0,0,0,0,0,0,0,0,0
82484302_3_3744533925446753851.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,9.384370803833008,0.00562596321105957,0,1.3596429824829102,8.019101858139038
33676549_6_910230710890867995.csv,0,True,http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,1,1,0,0,11.822998046875,0.007870912551879883,0,2.8265540599823,8.98857307434082
76044168_1_6742566837293717929.csv,,False,,0,0,1,0,0,0,0,0,0
65186782_0_5804072909440491396.csv,1,False,http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/abstract|http://dbpedia.org/ontology/abstract|http://www.w3.org/2000/01/rdf-schema#label,0,5,1,0,20.940912008285522,0.007684946060180664,0,3.430368185043335,17.502858877182007
5486184_0_6049456111617309980.csv,,False,,0,0,1,0,0,0,0,0,0
90640811_5_2143904236720223578.csv,,False,,0,0,0,0,0,0,0,0,0
17048491_0_5985584303686132948.csv,,False,,0,0,0,0,0,0,0,0,0
21593544_5_7251737552085133432.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.16260313987731934,0.0034360885620117188,0,0.1591489315032959,1.811981201171875e-05
49953332_0_3803413564812768748.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,9.595654010772705,0.00594782829284668,0,3.1298460960388184,6.45986008644104
72736276_0_1907049776942169976.csv,0,True,http://dbpedia.org/ontology/wikiPageExternalLink|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,5.848726987838745,0.004992246627807617,0,1.5448768138885498,4.298857927322388
942086_179_2759674150704638002.csv,,False,,0,0,0,0,0,0,0,0,0
67865873_0_8259587610208037357.csv,,False,,0,0,1,0,0,0,0,0,0
15839549_1_1576224988022853418.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,12.105147123336792,0.0064580440521240234,0,1.6246540546417236,10.474035024642944
2497951_0_8882706287357403939.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.051997184753418,0.001913309097290039,0,1.0500469207763672,3.695487976074219e-05
7802673_1_1957523967714325091.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,11.72490906715393,0.008663177490234375,0,2.5907230377197266,9.12552285194397
61939025_17_7242953037395235409.csv,,False,,0,0,0,0,0,0,0,0,0
51741865_0_9203644246202164492.csv,,False,,0,0,1,0,0,0,0,0,0
88969891_0_285296595456206618.csv,,False,,0,0,1,0,0,0,0,0,0
20135078_0_7570343137119682530.csv,,False,,0,0,1,0,0,0,0,0,0
32757437_0_1447170835725906337.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.042531967163086,0.0025730133056640625,0,1.0399129390716553,4.601478576660156e-05
40018721_0_3199004098109121018.csv,,False,,0,0,0,0,0,0,0,0,0
50245608_0_871275842592178099.csv,,False,,0,0,1,0,0,0,0,0,0
89862402_0_5260730200020719536.csv,,False,,0,0,0,0,0,0,0,0,0
26176553_0_1286537316787525249.csv,,False,,0,0,1,0,0,0,0,0,0
21337553_0_8832378999628437599.csv,,False,,0,0,1,0,0,0,0,0,0
45318525_0_2316618400996291591.csv,2,False,http://dbpedia.org/ontology/product|http://www.w3.org/2000/01/rdf-schema#label,0,2,1,0,12.640174865722656,0.007979869842529297,0,3.4376440048217773,9.19455099105835
33571539_0_2329208419585142944.csv,,False,,0,0,0,0,0,0,0,0,0
30882673_0_3413624639855299467.csv,,False,,0,0,0,0,0,0,0,0,0
62829759_0_2671177930807868597.csv,1,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,5.161146879196167,0.003688812255859375,0,1.0661940574645996,4.091264009475708
82169340_0_832291859149172943.csv,,False,,0,0,1,0,0,0,0,0,0
20616539_0_4816222926195636666.csv,,False,,0,0,1,0,0,0,0,0,0
37402655_0_9176587382722029523.csv,,False,,0,0,1,0,0,0,0,0,0
1947163_0_7355182740276274201.csv,,False,,0,0,0,0,0,0,0,0,0
1831018_0_1305343919145975177.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,6.4636149406433105,0.0061109066009521484,0,0.7264599800109863,5.731044054031372
12089848_10_5885790408774094668.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.16448307037353516,0.003402233123779297,0,0.16106295585632324,1.7881393432617188e-05
79160361_0_8435019164828629630.csv,,False,,0,0,0,0,0,0,0,0,0
342773_0_1457463982505019607.csv,,False,,0,0,0,0,0,0,0,0,0
74105752_1_3013731465511379585.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.5647649765014648,0.002344846725463867,0,0.5624010562896729,1.9073486328125e-05
1614988_0_8789868670151796042.csv,,False,,0,0,1,0,0,0,0,0,0
37357992_0_6637384311705961632.csv,0,True,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,0,2,0,0,12.071287870407104,0.0055446624755859375,0,1.862734079360962,10.203009128570557
58530629_1_8489387203222722499.csv,,False,,0,0,0,0,0,0,0,0,0
81451271_0_8111827565827966998.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.4987928867340088,0.0038259029388427734,0,0.4949491024017334,1.7881393432617188e-05
42457508_0_1207029808312772659.csv,,False,,0,0,0,0,0,0,0,0,0
93282452_73_5554347524845149800.csv,,False,,0,0,0,0,0,0,0,0,0
47199449_0_6002008131350048154.csv,2,False,http://www.w3.org/2000/01/rdf-schema#label,0,1,1,0,8.947290897369385,0.005071878433227539,0,2.2431259155273438,6.6990931034088135
12371501_0_4530302292430566814.csv,0,True,http://dbpedia.org/ontology/country|http://www.w3.org/2000/01/rdf-schema#label,1,1,0,0,8.55482792854309,0.005396127700805664,0,2.183034896850586,6.366396903991699
16080398_0_7420904766450708625.csv,,False,,0,0,0,0,0,0,0,0,0
43469354_0_6029017163991310319.csv,,False,,0,0,1,0,0,0,0,0,0
3305556_0_5246022107429095099.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,0.506188154220581,0.003995180130004883,0,0.5005080699920654,0.0016849040985107422
55120282_25_1899610663503878210.csv,,False,,0,0,0,0,0,0,0,0,0
3666987_0_5714331005592158743.csv,,False,,0,0,0,0,0,0,0,0,0
11833461_1_3811022039809817402.csv,,False,,0,0,1,0,0,0,0,0,0
43397604_0_4128381611698871392.csv,0,True,http://www.w3.org/2000/01/rdf-schema#label,0,1,0,0,1.2745368480682373,0.0025129318237304688,0,1.27199387550354,3.0040740966796875e-05
38428277_0_1311643810102462607.csv,,False,,0,0,1,0,0,0,0,0,0
