"549","mary's path to peace","lopez theresa marie","60","1993","vhs"
"32","mary's prayer - danny wilson","prayer","4","1996","res vhs"
"113","mary's witness to faith","mary in the mission of chruch","0","0","res vhs"
"187","mary's yes to god","will of god","30","1994","vhs"
"182","mary an ecumenical perspective","marian doctrines","70","1990","vhs"
"181","mary daughter of her son","movie","143","1999","res vhs"
"22","mary did you know","kathy mattea","4","0","res vhs"
"200","mary mary quite contrary","conversion story (k. hahn)","45","1992","vhs"
"445","mary mediatrix of all graces","mother angelica live","60","1997","vhs"
"80","mary mother of jesus","life of mary","0","1999","res vhs"
"99","mary mother of our century","marian shrines","30","1992","vhs"
"102","mary mother of the chruch","life of mary","0","0","res vhs"
"48","mary the mother of god","story of salvation","78","2003","dvd"
"207","mary the mother of jesus","NULL","58","1978","res vhs"
"212","mary the second eve","protestants and mary","68","1993","vhs"
"178","mary/eastern christian prayer","eastern christian prayer","65","1990","vhs"
"65","mary: a word a prayer","mariology (art)","32","1989","vhs"
"262","mary: holy mother","motherhood of mary","60","1990","vhs"
"285","mary: icon of human perfection","mary the perfect disciple","45","1995","vhs"
"694","mary: model of contemporary discipleship","vatican ii vision 2000 part 5","60","0","vhs"
"439","mary: our sweet mother","mother angelica live","50","1998","vhs"
"640","mary: the mother of god","mary's background","77","2002","vhs"
"455","marytown chapel of adoration","perpetual oration","20","1998","vhs"
"253","mass of candlestick park","john paul ii","0","1987","res vhs"
"666","mass of the roman rite","film of actual mass taking place","50","0","vhs"
"638","matter of faith","medjugorje: pilgrims from tennessee","27","1998","vhs"
"100","maximilian kolbe","st. maximilian kolbe","21","1984","vhs"
"100","maximilian kolbe","st. maximilian kolbe","21","1984","vhs"
"60","maximilian saint of auschwitz","saint of auschwitz","76","1995","dvd"
"614","medjugorje","emmanuel sr.","30","1996","vhs"
"197","medjugorje","medjugorje","55","1990","res vhs"
"650","medjugorje (part i)","sr. emmanuel's testimony about medjugorje","0","2003","vhs"
"651","medjugorje (part ii)","sr. emmanuel's testimony about medjugorje","0","2003","vhs"
"652","medjugorje (part iii)","sr. emmanuel's testimony about medjugorje","0","2003","vhs"
"653","medjugorje (part iv)","sr. emmanuel's testimony about medjugorje","0","2003","vhs"
"133","medjugorje - caught in middle","medjugorje","25","1993","vhs"
"64","medjugorje - year of the youth","medjugorje","50","1990","vhs"
"36","medjugorje and the sexual revolution (a talk)","medjugorje","0","0","res vhs"
"541","medjugorje messages: a closer walk with jesus","medjugorje","30","1990","vhs"
"556","medjugorje on retreat","roberts fr. ken","60","1988","vhs"
"627","medjugorje pavlovic","medjugorje visionary speaks","0","0","vhs"
"604","medjugorje ten years after","medjugorge (ten years after)","60","1991","vhs"
"613","medjugorje testimonies","medjugorje-story of even events","60","1990","vhs"
"35","medjugorje- transforming hearts","medjugorje","40","1989","vhs"
"545","medjugorje: a journey toward jesus","medjugorje","80","1989","vhs"
"118","medjugorje: a meditation","medjugorje (detailed)","120","1988","vhs"
"601","medjugorje: a pilgrim","medjugorge","60","1988","vhs"
"543","medjugorje: consecrating our hearts to mary","medjugorje","71","1990","vhs"
"562","medjugorje: l.s.u. coach dale brown","medjugorje (dale brown)","30","1990","vhs"
"185","medjugorje: o.l. says pray the rosary","rosary (recitation)","47","1990","vhs"
"540","medjugorje: our lady's message of fasting","medjugorje","60","1990","vhs"
"544","medjugorje: our lady's message of healing","medjugorje","59","1990","vhs"
"546","medjugorje: our lady's message of prayer","medjugorje","66","1990","vhs"
"567","medjugorje: our mother","medjugorje purgatory","30","1996","vhs"
"581","medjugorje: our mother","sr. emmanuel's life part -1","30","1999","vhs"
"615","medjugorje: our mother's last call","emmanuel sister","30","1988","vhs"
"617","medjugorje: our mother's last call","emmanuel sister","30","1997","vhs"
"679","medjugorje: our mother's last call w/ sr. emmanuel","NULL","0","0","vhs"
"563","medjugorje: our mother's last call- #1","medjugorje story","30","1996","vhs"
"569","medjugorje: our mother's last call- #11","medjugorje value of sufferings","30","1996","vhs"
"570","medjugorje: our mother's last call- #12","medjugorje sufferings","30","1996","vhs"
"571","medjugorje: our mother's last call- #15","medjugorje priests","30","1997","vhs"
"589","medjugorje: our mother's last call- #16","medgujorje","30","1997","vhs"
"572","medjugorje: our mother's last call- #17","holiness( sister  emmanuel)","30","1997","vhs"
"573","medjugorje: our mother's last call- #18","healing (medjugorje)","30","1997","vhs"
"564","medjugorje: our mother's last call- #2","medjugorje - emmanuel sister","30","1996","vhs"
"587","medjugorje: our mother's last call- #20","marriage","30","1997","vhs"
"574","medjugorje: our mother's last call- #21","medjugorje","30","1997","vhs"
"586","medjugorje: our mother's last call- #25","death & dying","30","1998","vhs"
"575","medjugorje: our mother's last call- #26","angels (medjugorje)","30","1998","vhs"
"576","medjugorje: our mother's last call- #27","medjugorje","30","1998","vhs"
"577","medjugorje: our mother's last call- #28","medjugorje (god's will)","30","1998","vhs"
"588","medjugorje: our mother's last call- #29","reconciliation monthly","30","1997","vhs"
"578","medjugorje: our mother's last call- #33","maria pavlovoc (medjugorje)","20","1998","vhs"
"579","medjugorje: our mother's last call- #34","medjugorje","30","1998","vhs"
"580","medjugorje: our mother's last call- #35","immaculate heart","30","1999","vhs"
"582","medjugorje: our mother's last call- #37","sr. emmanuel's life part-2","30","1999","vhs"
"583","medjugorje: our mother's last call- #38","medjugorje","30","2001","vhs"
"565","medjugorje: our mother's last call- #4","mary's visit","30","1996","vhs"
"566","medjugorje: our mother's last call- #6","medjugorje (heaven purgatory)","30","1996","vhs"
"568","medjugorje: our mother's last call- #8","medjugorje hell","30","1996","vhs"
"568","medjugorje: our mother's last call- #8","medjugorje hell","30","1990","vhs"
"560","medjugorje: the lasting sign","medjugorje","60","1988","vhs"
"451","medjugorje: the miracles and the message","weible wayne","60","1989","vhs"
"331","medjugorje: visionaries answer questions","medjugorje","100","1989","vhs"
"678","medjugorje: witness to mercy","NULL","54","0","vhs"
"626","medjugorje:our mother's last call #10","medjugorje","0","0","vhs"
"621","medjugorje:our mother's last call #19","emmanuel","0","0","vhs"
"622","medjugorje:our mother's last call #22","soldo","0","0","vhs"
"623","medjugorje:our mother's last call #23","john paul ii","0","0","vhs"
"624","medjugorje:our mother's last call #24","nolan dennis","0","0","vhs"
"625","medjugorje:our mother's last call #32","eucharist","0","0","vhs"
"620","medjugorje:our mother's last call #9","reconciliation","0","0","vhs"
"6","medjugorje; message of peace","medjugorje","75","1984","vhs"
"8","medjugorje; message of peace","medjugorje","50","1984","vhs"
"217","medjugorje; our lady's message of conversion","medjugorje","48","1990","res vhs"
"194","medugorje","medugorje","40","0","res vhs"
"222","medugorje : testimonies","medugorje","0","0","res vhs"
"164","meeting jesus in holy eucharist","humanity of jesus","65","1993","vhs"
"231","meeting jesus: mary at the temple","luke's gospel","17","1993","vhs"
"259","mercy of god","mercy of god","20","1995","vhs"
"523","messages from jesus: interviews with rita ring","ring rita","60","1994","vhs"
"448","messages of garabandal","saraco maria","60","1994","vhs"
"167","milky way","marian library presentation","0","2000","res vhs"
"592","mir profiles","medjugorje","60","1990","vhs"
"256","miracle at camafeo - night gallery","NULL","0","0","res vhs"
"346","miracle at conyers","fowler nancy (conyers)","30","1994","vhs"
"11","miracle in medjugorje","medjugorje","30","1986","vhs"
"619","miracle in rome","faith-love-miracle in rome","76","1988","vhs"
"34","miracle of lourdes","lourdes","22","1988","vhs"
"25","miracle of marcelino","children's stories (movie)","88","1960","vhs"
"52","miracle of our lady of fatima","fatima (movie)","102","1952","vhs"
"166","miracle of our lady of fatima","marian library presentation","0","2000","res vhs"
"7","miracle of the sun","fatima","60","1985","vhs"
"631","miracles","histroy of the apparitions","0","0","vhs"
"631","miracles","medjugorje","0","0","vhs"
"329","miracles of healing","padre pio","52","1996","vhs"
"327","miracles of love","miracles","45","1996","vhs"
"330","miracles of time and faith","shroud of turin","53","1996","vhs"
"97","miriyam","NULL","114","0","res vhs"
"266","mission in the french school of spirituality","mission (french school)","50","1995","vhs"
"204","monsieur vincent: st. vincent de paul","vincentians","60","1950","vhs"
"170","monsignor quixoste","movie","118","1988","res vhs"
"251","monteverdi: vespers of the blessed virgin","vespers","111","1989","vhs"
"69","monty python's: life of brian","movie","93","1997","res vhs"
"379","moses the egyptian","moses","30","1995","vhs"
"286","mosque","religions","29","1992","vhs"
"101","mother of great love/sorrow","marian apparitions","54","1993","vhs"
"141","mother of perpetual help","marian shrines","30","1990","vhs"
"88","mother teresa","mother teresa","82","1986","vhs"
"150","my secret friend","guardian angels","30","1994","vhs"
"667","my soul proclaims","historical contributions of catholic women","60","1993","vhs"
"105","my soul proclaims","women in the church","60","1990","vhs"
"241","myrne canada 93","NULL","0","1993","res vhs"
"29","mysteries of deep space","space","110","1998","res vhs"
"55","mythos: from godesses to god","origins of western judeo-christian tradition","57","1996","res vhs"
"303","nat'l shrine-immac. conception:to him she leads","washington d.c. (shrine)","15","1979","vhs"
"302","nat'l shrine-immaculate conception:hymn in stone","washington d.c. (shrine)","30","1989","vhs"
"492","national conference on medjugorje (may 1993)","prayer","60","1993","vhs"
"491","national conference on medjugorje (may 1993)","prayer","60","1993","vhs"
"493","national conference on medjugorje (may 1993)","prayer","60","1993","vhs"
"225","national conference on medjugorje - may'93 notre","conference","0","1993","res vhs"
"214","national shrine of our lady of the green scapular","our lady of the green scapular","0","2000","res vhs"
"309","nestor the long-eared christmas donkey","children's stories","23","1977","vhs"
"182","new eucharistic manifestions in naju","NULL","0","0","res vhs"
"209","nicholas: boy who became santa","santa claus","30","1993","vhs"
"165","nights of cabiria","marian library presentation","0","2000","res vhs"
"5","nights of cabiria","movie","110","1957","res vhs"
"65","no phones in medjugorje","char vance","0","0","dvd"
"660","no turning back","a look at a wild child turned catholic priest","0","2004","vhs"
"236","notre dame de la garde : une lumiere sur la ville","notre dame","26","1992","res vhs"
"37","notre dame witness to history","notre dame","56","1996","res vhs"
"499","nuestra senora de guadalupe","our lady of guadalupe","33","0","vhs"
"10","nuetra senora la merced","santuarios marianos (peru)","40","0","dvd"
"5","o auto da compadecida (disc i)","a comedia mais engracada do ano","101","2001","dvd"
"5","o auto da compadecida (disc ii)","a comedia mais engracada do ano","157","2001","dvd"
"453","ocean of mercy","mercy of god","65","1997","vhs"
"199","offer it up: what does it mean?","will of god","45","1994","vhs"
"99","on ephesus","mary's house (ephesus)","0","1990","res vhs"
"171","on the wings of the spirit","the focolare movement","39","1999","res vhs"
"67","once on a barren hill","guadalupe","27","1985","vhs"
"21","one night with the king","movie","2006","124","dvd"
"498","one who was there","o'sullivan maureen","37","1980","vhs"
"323","open your heart to god","zovko jozo","120","1989","vhs"
"3","ordinary people extraordinary deeds","maryknoll sisters","16","1999","dvd"
"92","orf- 14 may 1988 marianische academy","NULL","0","1988","res vhs"
"61","otello","shakespeare","146","0","res vhs"
"559","our heritage renewed","holy land","20","1990","vhs"
"321","our lady comes to marlboro n.j.","marlboro n.j.","55","1996","vhs"
"430","our lady heals mother angelica (i)","miracles (mother angelica)","50","1998","vhs"
"431","our lady heals mother angelica (ii)","mother angelica (cure)","50","1998","vhs"
"383","our lady in scripture and tradition","tradition and mary","390","1998","vhs"
"384","our lady in scripture and tradition","tradition and mary","390","1998","vhs"
"176","our lady of akita (japan)","weeping statues","68","1993","vhs"
"109","our lady of altotting","marian shrines (germany)","30","1993","vhs"
"79","our lady of banneux","banneux (belgium)","30","1985","vhs"
"78","our lady of beauraing","beauraing (france)","30","1985","vhs"
"110","our lady of czestochowa","czestochowa (poland)","30","1993","vhs"
"18","our lady of czestochowa","czestochowa (poland)","52","1980","vhs"
"15","our lady of fatima","fatima","28","1978","vhs"
"49","our lady of fatima (kazmarek)","fatima","65","1988","vhs"
"697","our lady of fatima opera","stephen decesare","0","1999","vhs"
"186","our lady of guadalupe","zaragoza (spain)","81","1993","vhs"
"470","our lady of guadalupe: mother of hope","guadalupe","60","1999","vhs"
"77","our lady of knock","knock (ireland)","30","1985","vhs"
"75","our lady of la salette","la salette","30","1985","vhs"
"472","our lady of light: prayer vigil","our lady of light (cincy)","37","1999","vhs"
"342","our lady of lourdes","lourdes","30","1992","vhs"
"255","our lady of lourdes shrines euclid ohio","lourdes shrine (euclid ohio)","28","1992","vhs"
"80","our lady of ocotlan mexico","mexico (ocotlan)","30","1985","vhs"
"634","our lady of peace","fr gobbi's visit october 281990","0","1990","vhs"
"634","our lady of peace (santa clara ca)","fr. gobbi's visit","0","1990","vhs"
"76","our lady of pontmain","pontmain (france)","30","1985","vhs"
"117","our lady of soufanieh","soufanieh (syria)","105","1990","vhs"
"18","our lady of the assassins","movie","100","2001","dvd"
"341","our lady of the miraculous medal","rue du bac (paris)","30","1992","vhs"
"200","our lady of the rosary manaoag philippines: ina","rosary","0","0","res vhs"
"324","our lady's message of conversion","medjugorje","48","1990","vhs"
"325","our lady's message of love","medjugorje","55","1990","vhs"
"447","our lady's triumph","mother angelica live","60","1994","vhs"
"626","our mothers last call(#10)","introduction to medjugorje","0","0","vhs"
"452","padio pio's way of the cross","way of the cross","40","1994","vhs"
"192","padre pio: a great man of our century","zeal for souls","60","1990","vhs"
"685","paintings in books","discovery of art","45","0","vhs"
"143","paray le monial: du coeur de jesus au coeur du mon","NULL","26","1994","res vhs"
"519","passion & resurrection of jesus according to john","passion of jesus (drama)","120","2000","vhs"
"16","passion in jerusalem","jerusalem","20","0","res vhs"
"179","passion play","NULL","0","0","res vhs"
"211","patrick: brave shepherd...emerald isle","patrick st.","30","1990","vhs"
"59","pazaislis monastery idyll","pazaislis monastery","0","2005","dvd"
"247","peace: visions of god's creation","relaxation","12","1990","vhs"
"591","personal mission","a general talk on mary","60","1993","vhs"
"457","peter and paul (one)","peter st.","194","1981","vhs"
"458","peter and paul (two)","peter st.","194","1981","vhs"
"178","pilgrimage to fatima","NULL","16","0","res vhs"
"319","please help me win my battle against satan","zeal for souls","58","1992","vhs"
"56","pont main","notre dame","0","1991","res vhs"
"242","pope john paul ii celebrates mass in centralprk","pope john paul ii (central park)","90","1995","vhs"
"192","pope john paul ii in monterey ca","john paul ii","0","0","res vhs"
"20","pope john paul ii visits america 1987","1987 american tour","60","1987","vhs"
"66","pope john paul ii: lourdes 1983","john paul ii (lourdes)","27","1983","vhs"
"599","pope john paul ii: the millemial pope","john paul ii","120","1999","vhs"
"687","portrait of our lady","a spiritual happening","0","1990","vhs"
"649","portrait of our lady","about medjugorje","45","1990","vhs"
"58","potrait of jennie","movie","86","1948","res vhs"
"60","pots pizza and shadows","women's spirituality","80","1990","vhs"
"495","pray the rosary with fr. peyton and the stars","rosary (recitation)","67","1985","vhs"
"22","prayer for world peace","john paul ii (rosary)","60","1987","vhs"
"224","proclamation of the doctrine of the assumption","NULL","0","1950","res vhs"
"91","prof. libor brom: the woodlands conference","conference","0","1980","res vhs"
"627","profiles","pavlovic","0","0","vhs"
"400","prophecy and the new times","apparitions (new era)","90","1997","vhs"
"531","queen of peace: the medjugorje story","medjugorje","40","1985","vhs"
"158","raffael","weitere kunstvideos","45","0","res vhs"
"153","reconciliation-healing sacrament","sin","21","1991","vhs"
"403","rediscovering the rosary","rosary (prayer)","28","1998","vhs"
"507","reflections of glory: origins of byzantine art","art (byzantine icons)","20","1989","vhs"
"146","reflections: one day at a time","twelve steps","30","1992","vhs"
"265","regeneration and rebirth: baptism/french school","french school (baptism)","50","1995","vhs"
"177","rescue from sexual revolution","television","65","1993","vhs"
"552","respect for life: messages from god","ryden vassula","30","1992","vhs"
"532","restoring the vineyard","fatima (3rd secret)","40","1980","vhs"
"78","river of light","medjugorje","60","1992","res vhs"
"481","river of light: dove in the walled garden  ii","muslims and mary","55","1990","vhs"
"480","river of light: edge of the world  i","zaragoza (spain)","55","1990","vhs"
"482","river of light: the fallen idols  iii","mexico","55","1990","vhs"
"483","river of light: treasure of the church  iv","st . michael (tlaxcala)","55","1990","vhs"
"27","rogopag","movie","125","1962","res vhs"
"216","role of women in the church","women in the church","59","1993","vhs"
"288","roots and wings: a jewish congregation","religions","28","1994","vhs"
"108","rosa mystica","marian apparitions","90","1992","vhs"
"66","rosary stars praying the gospel","rosary","0","2008","dvd"
"66","rosemary's baby","movie","134","1968","res vhs"
"629","ryden vassula","at scottsdale arizona","73","1992","vhs"
"648","sacerdote para siempre","NULL","0","0","vhs"
"438","sacred places","stroik duncan","50","1998","vhs"
"527","saint bernadette of lourdes","lourdes","30","1998","vhs"
"513","saint dominic savio: patron of youth","salesians","30","1998","vhs"
"28","saint mary","saint mary","120","0","dvd"
"663","saint peter's","a guided tour of the basilica","37","1999","vhs"
"668","saint pio of pietrelcina","stories of padre pio","35","0","vhs"
"407","saint therese of the child jesus","theresa of lisieux st.","90","1997","vhs"
"248","saint: gospel musical/st. martin de porres","musical drama","59","1989","vhs"
"345","saints alive: mary mother of jesus","mary as mother","15","1988","vhs"
"512","saints anne and joachim: grandparents of jesus","anne st.","30","1998","vhs"
"273","saints' gallery","seton elizabeth ann st.","34","1994","vhs"
"375","san sebastian of garabandal: the eyewitnesses","marian apparitions","60","1995","vhs"
"11","santa maria del castillo: camino y encuentro","san salvador","24","0","res dvd"
"11","santuario de la virgen de asunta","santuarios marianos (peru)","33","0","dvd"
"9","santuario de la virgen de la candelaria","santuarios marianos (peru)","45","0","dvd"
"12","santuario de ocopa","santuarios marianos (peru)","40","0","dvd"
"155","schaut her in mein herz","NULL","80","2001","res vhs"
"185","scheufelen exhibit","NULL","0","2001","res vhs"
"184","scheufelen exhibit at ud","marian library","0","2001","res vhs"
"429","scriptural rosary (glorious)","scriptural rosary (glorious)","25","1988","vhs"
"427","scriptural rosary (joyful)","scriptural rosary (joyful)","25","1988","vhs"
"428","scriptural rosary (sorrowful)","sorrowful mysteries","25","1988","vhs"
"328","seasons of life","relaxation","30","1988","vhs"
"129","seasons of peace","presence of god","40","1991","vhs"
"176","seat of wisdom conf: l caldecott rev r gawronski","conference","0","2001","res vhs"
"177","seat of wisdom conf: rev avery dulles s.j.","conference","0","2001","res vhs"
"174","seat of wisdom conference rev chales chaput","conference","0","2001","res vhs"
"175","seat of wisdom: stratfor caldecott huston smith","conference","0","2001","res vhs"
"397","secrets and the afterlife","secrets of mary","60","1997","vhs"
"129","selon les evangiles de saint-luc et saint-mathieu","la vie de jesus","26","1993","res vhs"
"130","selon les evangiles de st mathieu et st jean","la vie de jesus","28","1994","res vhs"
"131","selon les quatre evangiles","la vie de jesus","35","1994","res vhs"
"50","serenade","movie","122","1956","res vhs"
"49","servant of god","rosary","0","0","dvd"
"462","seven signs of christ's return","second coming of christ","60","1997","vhs"
"131","sex lies &...the truth","sexual control","30","1993","vhs"
"142","shadowlands (c. s. lewis)","spiritual values","73","1985","vhs"
"3","short animations by larry jordan","animation","56","1989","res vhs"
"24","shrines of our lady","marian shrines","35","1985","vhs"
"65","silent movies ..in color","NULL","64","0","res vhs"
"418","silent night","christmas story","26","1996","vhs"
"13","silent scream","abortion","28","1985","vhs"
"260","siluva","NULL","51","0","res vhs"
"76","sister act","movie","100","0","res vhs"
"222","solemn mass of dedication...o.l. of hope","our lady of hope","120","1994","vhs"
"645","solo por amor","NULL","0","0","vhs"
"7","son of man","movie","91","2008","res dvd"
"10","song of bernadette","bernadette st. (movie)","160","1943","vhs"
"164","song of bernadette","marian library presentation","0","2000","res vhs"
"600","song of bernadette","saint - lordes - werfel","160","1943","vhs"
"243","songs of praise","NULL","0","2007","res vhs"
"237","sorrowful mother shrine (bellevue oh)","sorrowful mother (bellevue oh)","40","1990","vhs"
"137","sous le soleil de satan","movie","103","1997","res vhs"
"305","sparrows & lilies: a school of faith","schoenstatt movement","33","1990","vhs"
"210","spiritual warfare i","NULL","0","1993","res vhs"
"211","spiritual warfare ii","NULL","0","1993","res vhs"
"367","splendor of the church","hahn scott","60","1990","vhs"
"390","sr wendy's story of painting: baroque-romantici","paintings (baroque)","60","1996","vhs"
"388","sr wendy's story of painting: early art","paintings (early)","60","1996","vhs"
"392","sr wendy's story of painting: modernism","paintings (modernism)","60","1996","vhs"
"391","sr wendy's story of painting: the age of revol.","paintings (revolution)","60","1996","vhs"
"389","sr wendy's story of painting: the renaissance","paintings (renaissance)","60","1996","vhs"
"152","sr. briege mckenna on prayer","mckenna briege","30","1990","vhs"
"72","sr. thea: her own story","sister thea (biog.)","50","1991","vhs"
"526","st. athanasius byzantine catholic church","byzantine catholic church","20","1990","vhs"
"16","st. bernadette","bernadette st.","15","1979","vhs"
"113","st. john bosco","salesians","30","1991","vhs"
"444","st. joseph: patron of families","pious union of st. joseph","60","1995","vhs"
"608","st. mary's conference","medjugorje-spiritual values","134","1999","vhs"
"74","st. michael claims a cave...","san miguel (mexico)","10","1985","vhs"
"111","st. theresa of lisieux","theresa of lisieux st.","20","1985","vhs"
"69","star of the king","children's stories","23","1982","vhs"
"90","symposium 1992 dr. dawe dr. robbins","NULL","0","1992","res vhs"
"558","talk show on medjugorje","medjugorje","60","1990","vhs"
"603","talk show on medjugorje","medjugorje  (details)","60","1990","vhs"
"584","tears of love","weeping statues","30","2001","vhs"
"61","tell the world not to wait","medjugorje","45","1991","vhs"
"67","the 13th day","apparitions (lady from heaven)","85","2009","dvd"
"264","the anthropology of the french school","french school (anthropology)","50","1995","vhs"
"486","the assisi underground","nazis","120","1984","vhs"
"31","the birth of christ","musical celebration","85","2006","dvd"
"382","the birth of jesus","birth of jesus","30","1995","vhs"
"612","the birth of jesus","holy land- doyle","25","1987","vhs"
"26","the call to fatima","story of fatima","90","2005","dvd"
"41","the case for a creator","investigate scientific evidence towards god","60","2006","dvd"
"40","the catholic family (hardon)","family (catholic)","60","1987","vhs"
"206","the catholic gospel","hahn scott","76","1993","vhs"
"170","the choice","stealing","29","1994","vhs"
"310","the christus (1917) italy","fausto salvetory poem adaptation","90","1917","vhs"
"630","the church suffering","jakov colo","0","1993","vhs"
"630","the church suffering","visionary from medjugorje and fr karljevic","0","1993","vhs"
"636","the country","cultural diversity","10","2003","vhs"
"637","the country's largest collection of nativity scene","cultural diversity","10","2003","vhs"
"207","the crisis facing christian families today","population control","60","1994","vhs"
"70","the cross","crucifixion last supper","22","2001","dvd"
"87","the day the sun danced","fatima (animation)","30","1988","vhs"
"150","the deception of the century","NULL","30","1991","res vhs"
"229","the donkey's tale","life of christ","13","1990","vhs"
"414","the easter story","life of christ (later)","30","1989","vhs"
"485","the eternal city parts i + ii","roman history (early centuries)","55","1994","vhs"
"230","the evangelists speak for themselves","luke's gospel","47","1994","vhs"
"537","the events at garabandal","apparitions","60","1980","vhs"
"393","the events at garabandal","garabandal spain","60","1971","vhs"
"424","the execution of jesus","life of christ (last days)","50","1994","vhs"
"70","the exorcist","movie","159","1973","res vhs"
"661","the face of jesus in art","traces representation of jesus in art over time","120","2001","vhs"
"602","the face: jesus in art","jesus in art","120","1990","vhs"
"19","the face: jesus in art","travelogue of art and monuments","120","2001","dvd"
"68","the final inquiry","rome's warrior tauro","111","2007","dvd"
"149","the final of the mary in drama project","marian library","115","0","res vhs"
"508","the first christmas","children's stories","21","1998","vhs"
"70","the first christmas","life of christ","50","1979","vhs"
"402","the first christmas: story of st. francis","francis of assisi st.","12","1998","vhs"
"135","the first easter","resurrection","25","1982","vhs"
"106","the fourh wise man","christmas (fiction)","72","1985","vhs"
"15","the garden","movie","90","1990","res vhs"
"13","the gaucho","movie","96","1928","res vhs"
"301","the gift of peace","life of christ","57","1990","vhs"
"658","the glorious mysteries","presentation and recreation of glorious mysteries","30","1985","vhs"
"44","the glorious mysteries","the life of christ mysteries of the rosary vol 3.","33","1985","dvd"
"35","the glorious mysteries shadows to sunlight","mysteries of the rosary mysteries of life","28","1999","dvd"
"24","the godfather iii (part 1)","movie","170","1990","res vhs"
"25","the godfather iii (part 2)","movie","170","1990","res vhs"
"91","the hahn conversion stories","protestant views","75","1992","vhs"
"173","the hero","prayer","29","1994","vhs"
"217","the hiding place","world war ii (holland)","147","1975","vhs"
"31","the holy eucharist (lackner)","holy eucharist","60","1985","vhs"
"504","the holy land","holy land","57","1985","vhs"
"33","the holy land","palestine","60","1985","vhs"
"71","the holy rosary","rosary mysteries (art)","28","1984","vhs"
"440","the holy rosary & divine mercy chaplet","rosary (recitation)","60","1991","vhs"
"442","the holy rosary & divine mercy chaplet","rosary (recitation)","60","1991","vhs"
"441","the holy rosary & divine mercy chaplet","sorrowful mysteries","60","1991","vhs"
"435","the holy rosary in the holy land","rosary (recitation)","50","1998","vhs"
"550","the holy rosary with john paul ii","rosary","60","1995","vhs"
"521","the holy souls","purgatory","60","1998","vhs"
"64","the honourable saint mary (disc 1)","movie - iran","237","0","dvd"
"64","the honourable saint mary (disc 2)","movie - iran","242","0","dvd"
"41","the house of loreto","loreto","25","1985","vhs"
"314","the hunchback of notre dame","chaney lon","95","1923","vhs"
"62","the hunchback of notre dame","movie","110","0","res vhs"
"30","the hunchback of notre dame","movie","100","1923","res vhs"
"46","the immemorial tridentine mass","mass (tridentine)","80","1960","vhs"
"322","the innkeepers: a christmas story","puppet story","30","1989","vhs"
"140","the jeweller's shop","love","88","1988","vhs"
"140","the jeweller's shop","marriage","88","1988","vhs"
"174","the journey","homelessness","29","1994","vhs"
"539","the journey to america: pope john paul ii in 1995","john paul ii","90","1995","vhs"
"294","the joyful hour","rosary (drama)","57","1960","vhs"
"656","the joyful mysteries","presentation and recreation of joyful mysteries","30","1985","vhs"
"42","the joyful mysteries","the life of christ mysteries of the rosary vol 1.","33","1985","dvd"
"32","the joyful mysteries journey to joy","mysteries of the rosary mysteries of life","28","1999","dvd"
"137","the juggler of notre dame","notre dame","50","1982","vhs"
"12","the king of kings","movie","115","1927","res vhs"
"47","the lady i","NULL","123","0","res vhs"
"606","the lamb","mary vs. satan","40","1992","vhs"
"43","the lamb of god","life of christ (last days)","25","1993","res vhs"
"279","the life of christ--challenge of faith/disciple","life of christ","60","1995","vhs"
"281","the life of christ--fate of john the baptist","life of christ","60","1995","vhs"
"277","the life of christ--holy night/escape to egypt","life of christ","60","1995","vhs"
"280","the life of christ--return to nazareth/conflict","life of christ","60","1995","vhs"
"282","the life of christ--triumph & defeat & resurrect","life of christ","60","1995","vhs"
"278","the life of christ-boyhood & baptism","life of christ","60","1995","vhs"
"232","the little brown burro","life of christ (early)","25","1992","vhs"
"295","the living bible (1)","life of christ","60","1995","vhs"
"296","the living bible (2)","life of christ","60","1995","vhs"
"297","the living bible (3)","life of christ","60","1995","vhs"
"298","the living bible (4)","life of christ","60","1995","vhs"
"299","the living bible (5)","life of christ","60","1995","vhs"
"300","the living bible (6)","life of christ","60","1995","vhs"
"525","the local church of cincinnati: 1821-1996","cincinnati archdiocese (history)","30","1996","vhs"
"39","the lost years","st. issa","93","1990","res vhs"
"33","the luminous mysteries compassion to service","mysteries of the rosary mysteries of life","28","2006","dvd"
"48","the madonna","devotion to mary (hist)","44","1989","vhs"
"199","the madonna of medjugorje marian apparitions","medjugorje","0","0","res vhs"
"62","the many faces of mary","zaragoza (spain)","30","1990","vhs"
"4","the marian library","marian library","20","1984","vhs"
"23","the marian library","marian library","17","1984","vhs"
"3","the marian library","marian library","20","1984","vhs"
"487","the marianists","marianists (usa)","20","1999","vhs"
"195","the mass: god's great gift of healing","mass of healing","45","1994","vhs"
"39","the master","the life of christ (vol 3)","90","1985","dvd"
"692","the master","the life of christ vol iii","0","0","vhs"
"449","the message of fatima","pilgrim virgin evangelization 2000","60","1997","vhs"
"332","the message of garabandal","garabandal spain","54","1994","vhs"
"227","the message of medugorje : part 1","medugorje","60","1987","res vhs"
"443","the messages of our lady in akita","mother angelica live","60","1994","vhs"
"84","the messiah","life of christ","145","1975","res vhs"
"6","the milky way","movie","105","1969","res vhs"
"10","the miracle","NULL","0","0","res vhs"
"23","the miracle","movie","120","1959","res vhs"
"703","the miracle of our lady of fatima","NULL","102","0","vhs"
