"61","5","long-tailed skua","stercorarius longicaudus","long-tailed skua","stercorarius longicaudus","308"
"62","15","herring gull","larus argentatus","herring gull","larus argentatus","314"
"62","17","lesser black-backed gull","larus fuscus","lesser black-backed gull","larus fuscus","313"
"62","20","southern black-backed gull","larus dominicanus","kelp gull","larus dominicanus","312"
"62","29","grey-headed gull","larus cirrocephalus","grey-headed gull","larus cirrocephalus","315"
"62","31","franklin's gull","larus pipixcan","franklin's gull","larus pipixcan","317"
"62","32","silver gull ?","larus novaehollandiae (hartlaubii) ?","hartlaub's gull","larus hartlaubii","316"
"62","37","black-headed gull","larus ridibundus","black-headed gull","larus ridibundus","319"
"62","38","slender-billed gull","larus genei","slender-billed gull","larus genei","955"
"62","43","kittiwake","rissa tridactyla","black-legged kittiwake","rissa tridactyla","320"
"62","46","sabine's gull","xema sabini","sabine's gull","larus sabini","318"
"62","47","whiskered tern","chlidonias hybrida","whiskered tern","chlidonias hybridus","338"
"62","48","white-winged black tern","chlidonias leucoptera","white-winged tern","chlidonias leucopterus","339"
"62","49","black tern","chlidonias nigra","black tern","chlidonias niger","337"
"62","51","gull-billed tern","gelochelidon nilotica","gull-billed tern","gelochelidon nilotica","321"
"62","52","caspian tern","hydroprogne caspia","caspian tern","hydroprogne caspia","322"
"62","55","common tern","sterna hirundo","common tern","sterna hirundo","327"
"62","56","arctic tern","sterna paradisaea","arctic tern","sterna paradisaea","328"
"62","57","swallowtailed tern","sterna vittata","antarctic tern","sterna vittata","329"
"62","61","roseate tern","sterna dougallii","roseate tern","sterna dougallii","330"
"62","63","white-cheeked tern","sterna repressa","white-cheeked tern","sterna repressa","336"
"62","64","black-naped tern","sterna sumatrana","black-naped tern","sterna sumatrana","331"
"62","68","bridled tern","sterna anaethetus","bridled tern","sterna anaethetus","333"
"62","69","sooty tern","sterna fuscata","sooty tern","sterna fuscata","332"
"62","73","damara tern","sterna balaenarum","damara tern","sterna balaenarum","334"
"62","75","little tern","sterna albifrons","little tern","sterna albifrons","335"
"62","77","crested tern","thalasseus bergii","swift tern","sterna bergii","324"
"62","78","royal tern","thalasseus maximus","royal tern","sterna maxima","323"
"62","79","lesser crested tern","thalasseus bengalensis","lesser crested tern","sterna bengalensis","325"
"62","83","sandwich tern","thalasseus sandvicensis","sandwich tern","sterna sandvicensis","326"
"62","86","common noddy","anous stolidus","common noddy","anous stolidus","340"
"62","87","lesser noddy","anous tenuirostris","lesser noddy","anous tenuirostris","341"
"62","89","white tern","gygis alba","fairy tern","gygis alba","342"
"63","2","african skimmer","rynchops flavirostris","african skimmer","rynchops flavirostris","343"
"65","4","namaqua sandgrouse","pterocles namaqua","namaqua sandgrouse","pterocles namaqua","344"
"65","9","yellow-throated sandgrouse","pterocles gutturalis","yellow-throated sandgrouse","pterocles gutturalis","346"
"65","10","variegated sandgrouse","pterocles burchelli","burchell's sandgrouse","pterocles burchelli","345"
"65","14","double-banded sandgrouse","pterocles bicinctus","double-banded sandgrouse","pterocles bicinctus","347"
"66","1","rock dove","colomba livia","feral pigeon","colomba livia","348"
"66","4","speckled pigeon","colomba guinea","rock pigeon","colomba guinea","349"
"66","14","olive pigeon","colomba arquatrix","rameron pigeon","colomba arquatrix","350"
"66","48","delegorgue's pigeon","colomba delegorguei","delegorgue's pigeon","colomba delegorguei","351"
"66","52","turtle dove","streptopelia turtur","european turtle dove","streptopelia turtur","919"
"66","60","mourning collared dove","streptopelia decipiens","mourning dove","streptopelia decipiens","353"
"66","61","red-eyed dove","streptopelia semitorquata","red-eyed dove","streptopelia semitorquata","352"
"66","62","ring-necked dove","streptopelia capicola","cape turtle dove","streptopelia capicola","354"
"66","67","laughing dove","streptopelia senegalensis","laughing dove","streptopelia senegalensis","355"
"66","68","lemon dove","aplopelia larvata","cinnamon dove","aplopelia larvata","360"
"66","82","emerald-spotted wood dove","turtur chalcospilos","green-spotted dove","turtur chalcospilos","358"
"66","84","blue-spotted wood dove","turtur afer","blue-spotted dove","turtur afer","357"
"66","85","tambourine dove","turtur tympanistria","tambourine dove","turtur tympanistria","359"
"66","87","namaqua dove","oena capensis","namaqua dove","oena capensis","356"
"66","194","african green pigeon","treron calva","african green pigeon","treron calva","361"
"69","81","cape parrot","poicephalus robustus","cape parrot","poicephalus robustus","362"
"69","81","cape parrot","poicephalus robustus (suahelicus)","grey-headed parrot","poicephalus suahelicus","943"
"69","83","brown-headed parrot","poicephalus cryptoxanthus","brown-headed parrot","poicephalus cryptoxanthus","363"
"69","87","meyer's parrot","poicephalus meyeri","meyer's parrot","poicephalus meyeri","364"
"69","88","ruppell's parrot","poicephalus ruepellii","ruppell's parrot","poicephalus ruepellii","365"
"69","94","peach-faced lovebird","agapornis roseicollis","rosy-faced lovebird","agapornis roseicollis","367"
"69","97","nyasa lovebird","agapornis lilianae","lilians lovebird","agapornis lilianae","368"
"69","98","black-cheeked lovebird","agapornis nigrigenis","black-cheeked lovebird","agapornis nigrigenis","369"
"69","110","rose-ringed parakeet","psittacula krameri","rose-ringed parakeet","psittacula krameri","366"
"70","4","go-away bird","corythaixoides concolor","grey lourie","corythaixoides concolor","373"
"70","8","lady ross's turaco","musophaga rossae","ross's lourie","musophaga rossae","372"
"70","9","knysna turaco","tauraco corythaix (corythaix)","knysna lourie","tauraco corythaix","370"
"70","9","knysna turaco","tauraco corythaix (livingstonii)","livingstone's turaco","tauraco livingstonii","944"
"70","9","knysna turaco","tauraco corythaix (schalowi)","schalow's turaco","tauraco schalowi","945"
"70","17","violet-crested turaco","tauraco porphyreolopha","purple-crested lourie","tauraco porphyreolophus","371"
"71","1","great spotted cuckoo","clamator glandarius","great spotted cuckoo","clamator glandarius","380"
"71","3","black and white (pied) cuckoo","clamator jacobinus","jacobin cuckoo","clamator jacobinus","382"
"71","4","levaillant's cuckoo","clamator levaillantii","striped cuckoo","clamator levaillantii","381"
"71","5","thick-billed cuckoo","pachycoccyx audeberti","thick-billed cuckoo","pachycoccyx audeberti","383"
"71","11","red-chested cuckoo","cuculus solitarius","red-chested cuckoo","cuculus solitarius","377"
"71","12","black cuckoo","cuculus cafer","black cuckoo","cuculus clamosus","378"
"71","14","european cuckoo","cuculus canorus (gularis)","african cuckoo","cuculus gularis","375"
"71","14","european cuckoo","cuculus canorus","european cuckoo","cuculus canorus","374"
"71","16","little cuckoo","cuculus poliocephalus","lesser cuckoo","cuculus poliocephalus","376"
"71","16","little cuckoo","cuculus poliocephalus (rochii)","madagascar cuckoo","cuculus rochii","925"
"71","20","mountain long-tailed cuckoo","cercococcyx montanus","barred cuckoo","cercococcyx montanus","379"
"71","29","african emerald cuckoo","chrysococcyx cupreus","emerald cuckoo","chrysococcyx cupreus","384"
"71","31","klaas' cuckoo","chrysococcyx klaas","klaas's cuckoo","chrysococcyx klaas","385"
"71","32","didric cuckoo","chrysococcyx caprius","diederick cuckoo","chrysococcyx caprius","386"
"71","63","yellowbill","ceuthmochares aereus","green coucal","ceuthmochares aereus","387"
"71","118","lesser coucal","centropus bengalensis","black coucal","centropus bengalensis","388"
"71","123","blue-headed coucal","centropus monarchus (cupreicaudus)","coppery-tailed coucal","centropus cupreicaudus","389"
"71","124","senegal coucal","centropus senegalensis","senegal coucal","centropus senegalensis","390"
"71","125","white-browed coucal","centropus superciliosus","white-browed coucal","centropus superciliosus","946"
"71","125","white-browed coucal","centropus superciliosus (burchelli)","burchell's coucal","centropus burchelli","391"
"72","2","barn owl","tyto alba","barn owl","tyto alba","392"
"72","9","grass owl","tyto capensis","grass owl","tyto capensis","393"
"73","11","african scops owl","otus senegalensis","african scops owl","otus senegalensis","396"
"73","35","white-faced scops owl","otus leucotis","white-faced owl","otus leucotis","397"
"73","43","cape eagle owl","bubo capensis","cape eagle owl","bubo capensis","400"
"73","44","spotted eagle owl","bubo africanus","spotted eagle owl","bubo africanus","401"
"73","45","verreaux's eagle owl","bubo lacteus","giant eagle owl","bubo lacteus","402"
"73","57","pel's fishing owl","scotopelia peli","pel's fishing owl","scotopelia peli","403"
"73","71","pearl-spotted owlet","glaucidium perlatum","pearl-spotted owl","glaucidium perlatum","398"
"73","73","barred owlet","glaucidium capense","barred owl","glaucidium capense","399"
"73","109","african wood owl","ciccaba woodfordii","wood owl","strix woodfordii","394"
"73","128","african marsh owl","asio capensis","marsh owl","asio capensis","395"
"78","42","european nightjar","caprimulgus europaeus","european nightjar","caprimulgus europaeus","404"
"78","50","african dusky nightjar","caprimulgus pectoralis","fiery-necked nightjar","caprimulgus pectoralis","405"
"78","51","rufous-cheeked nightjar","caprimulgus rufigena","rufous-necked nightjar","caprimulgus rufigena","406"
"78","55","african white-tailed nightjar","caprimulgus natalensis","natal nightjar","caprimulgus natalensis","407"
"78","61","freckled nightjar","caprimulgus tristigma","freckled nightjar","caprimulgus tristigma","408"
"78","66","gabon nightjar","scotornis fossii","mozambique nightjar","caprimulgus fossii","409"
"78","69","pennant-winged nightjar","semeiophorus  vexillarius","pennant-winged nightjar","macrodipteryx vexillaria","410"
"79","35","scarce swift","schoutedenapus myoptilus","scarce swift","schoutedenapus myoptilus","420"
"79","42","mottle-throated spine-tailed swift","telecanthura ussheri","mottled spinetail","telecanthura ussheri","422"
"79","47","bohm's spine-tailed swift","neafrapus boehmi","bohm's spinetail","neafrapus boehmi","423"
"79","69","african palm swift","cypsiurus parvus","palm swift","cypsiurus parvus","421"
"79","70","alpine swift","apus melba","alpine swift","apus melba","418"
"79","71","mottled swift","apus aequatorialis","mottled swift","apus aequatorialis","419"
"79","73","african black swift","apus barbatus","black swift","apus barbatus","412"
"79","75","bradfield's swift","apus bradfieldi","bradfield's swift","apus bradfieldi","413"
"79","77","pallid swift","apus pallidus","pallid swift","apus pallidus","414"
"79","78","common swift","apus apus","european swift","apus apus","411"
"79","81","house swift","apus affinis","little swift","apus affinis","417"
"79","82","horus swift","apus horus","horus swift","apus horus","416"
"79","83","white-rumped swift","apus caffer","white-rumped swift","apus caffer","415"
"82","1","speckled mousebird","colius striatus","speckled mousebird","colius striatus","424"
"82","3","white-backed mousebird","colius colius","white-backed mousebird","colius colius","425"
"82","4","red-faced mousebird","colius indicus","red-faced mousebird","colius indicus","426"
"83","24","narina trogon","apaloderma narina","narina trogon","apaloderma narina","427"
"84","2","giant kingfisher","ceryle maxima","giant kingfisher","ceryle maxima","429"
"84","5","lesser pied kingfisher","ceryle rudis","pied kingfisher","ceryle rudis","428"
"84","12","half-collared kingfisher","alcedo semitorquata","half-collared kingfisher","alcedo semitorquata","430"
"84","17","malachite kingfisher","alcedo cristata","malachite kingfisher","alcedo cristata","431"
"84","20","african pygmy kingfisher","ceyx picta","pygmy kingfisher","ispidina picta","432"
"84","49","grey-headed kingfisher","halcyon leucocephala","grey-hooded kingfisher","halcyon leucocephala","436"
"84","50","woodland kingfisher","halcyon senegalensis","woodland kingfisher","halcyon senegalensis","433"
"84","51","african mangrove kingfisher","halcyon senegaloides","mangrove kingfisher","halcyon senegaloides","434"
"84","53","brown-hooded kingfisher","halcyon albiventris","brown-hooded kingfisher","halcyon albiventris","435"
"84","54","striped kingfisher","halcyon chelicuti","striped kingfisher","halcyon chelicuti","437"
"87","7","white-fronted bee-eater","merops bullockoides","white-fronted bee-eater","merops bullockoides","443"
"87","8","little bee-eater","merops pusillus","little bee-eater","merops pusillus","444"
"87","11","swallow-tailed bee-eater","merops hirundineus","swallow-tailed bee-eater","merops hirundineus","445"
"87","14","white-throated bee-eater","merops albicollis","white-throated bee-eater","merops albicollis","917"
"87","16","boehm's bee-eater","merops boehmi","bohm's bee-eater","merops boehmi","442"
"87","18","blue-cheeked bee-eater","merops superciliosus (superciliosus)","olive bee-eater","merops superciliosus","439"
"87","18","blue-cheeked bee-eater","merops superciliosus (persicus)","blue-cheecked bee-eater","merops persicus","440"
"87","21","european bee-eater","merops apiaster","european bee-eater","merops apiaster","438"
"87","24","carmine bee-eater","merops nubicus","carmine bee-eater","merops nubicoides","441"
"88","1","common roller","coracias garrulus","european roller","coracias garrulus","446"
"88","3","lilac-breasted roller","coracias caudata","lilac-breasted roller","coracias caudata","447"
"88","4","racquet-tailed roller","coracias spatulata","racquet-tailed roller","coracias spatulata","448"
"88","5","rufous-crowned roller","coracias naevia","purple roller","coracias naevia","449"
"88","9","broad-billed roller","eurystomus glaucurus","broad-billed roller","eurystomus glaucurus","450"
"91","1","hoopoe","upupa epops","hoopoe","upupa epops","451"
"92","1","green wood hoopoe","phoeniculus purpureus","red-billed wood hoopoe","phoeniculus purpureus","452"
"92","2","violet wood hoopoe","phoeniculus damarensis","violet wood hoopoe","phoeniculus damarensis","453"
"92","8","scimitar-bill","rhinopomastus cyanomelas","scimitar-billed wood hoopoe","rhinopomastus cyanomelas","454"
"93","3","crowned hornbill","tockus alboterminatus","crowned hornbill","tockus alboterminatus","460"
"93","4","bradfield's hornbill","tockus bradfieldi","bradfield's hornbill","tockus bradfieldi","461"
"93","6","african grey hornbill","tockus nasutus","grey hornbill","tockus nasutus","457"
"93","8","monteiro's hornbill","tockus monteiri","monteiro's hornbill","tockus monteiri","462"
"93","12","red-billed hornbill","tockus erythrorhynchus","red-billed hornbill","tockus erythrorhynchus","458"
"93","13","yellow-billed hornbill","tockus flavirostris","yellow-billed hornbill","tockus flavirostris","459"
"93","35","trumpeter hornbill","bycanistes bucinator","trumpeter hornbill","bycanistes bucinator","455"
"93","38","silvery-cheeked hornbill","bycanistes brevis","silvery-cheeked hornbill","bycanistes brevis","456"
"93","46","southern ground hornbill","bucorvus leadbeateri","ground hornbill","bucorvus leadbeateri","463"
"96","43","white-eared barbet","smilorhis leucotis","white-eared barbet","stactolaema leucotis","466"
"96","44","green barbet","cryptolybia olivacea (woodwardi)","woodward's barbet","cryptolybia woodwardi","468"
"96","46","whyte's barbet","stactolaema whytii","whyte's barbet","stactolaema whytii","467"
"96","50","green tinkerbird","pogoniulus simplex","green tinker barbet","pogoniulus simplex","472"
"96","52","red-fronted tinkerbird","pogoniulus pusillus","red-fronted tinker barbet","pogoniulus pusillus","469"
"96","53","yellow-fronted tinkerbird","pogoniulus chrysoconus","yellow-fronted tinker barbet","pogoniulus chrysoconus","470"
"96","54","golden-rumped tinkerbird","pogoniulus bilineatus","golden-rumped tinkerbarbet","pogoniulus bilineatus","471"
"96","59","pied barbet","tricholaema leucomelaina","pied barbet","lybius leucomelas","465"
"96","66","black-collared barbet","lybius torquatus","black-collared barbet","lybius torquatus","464"
"96","77","levaillant's barbet","trachyphonus vaillantii","crested barbet","trachyphonus vaillantii","473"
"97","1","cassin's honeyguide","prodotiscus insignis (zambesiae)","slender-billed honeyguide","prodotiscus zambesiae","479"
"97","2","wahlberg's honeyguide","prodotiscus regulus","sharp-billed honeyguide","prodotiscus regulus","478"
"97","5","scaly-throated honeyguide","indicator variegatus","scaly-throated honeyguide","indicator variegatus","475"
"97","6","black-throated honeyguide","indicator indicator","greater honeyguide","indicator indicator","474"
"97","8","lesser honeyguide","indicator minor","lesser honeyguide","indicator minor","476"
"97","11","eastern least honeyguide","indicator meliphilus","eastern honeyguide","indicator meliphilus","477"
"99","2","red-throated wryneck","jynx ruficollis","red-throated wryneck","jynx ruficollis","489"
"99","61","bennett's woodpecker","campethera bennettii","bennett's woodpecker","campethera bennettii","481"
"99","61","bennett's woodpecker","campethera bennettii scriptoricauda","speckle-throated woodpecker","campethera scriptoricauda","482"
"99","63","golden-tailed woodpecker","campethera abingoni","golden-tailed woodpecker","campethera abingoni","483"
"99","64","knysna woodpecker","campethera notata","knysna woodpecker","campethera notata","484"
"99","65","little spotted woodpecker","campethera cailliautii","little spotted woodpecker","campethera cailliautii","485"
"99","70","ground woodpecker","geocolaptes olivaceus","ground woodpecker","geocolaptes olivaceus","480"
"99","74","cardinal woodpecker","dendropicos fuscescens","cardinal woodpecker","dendropicos fuscescens","486"
"99","77","bearded woodpecker","dendropicus namaquus","bearded woodpecker","thripias namaquus","487"
"99","82","african grey-headed woodpecker","dendropicus griseocephalus","olive woodpecker","mesopicos griseocephalus","488"
"100","1","african broadbill","smithsornis capensis","african broadbill","smithsornis capensis","490"
"111","18","african pitta","pitta angolensis","angola pitta","pitta angolensis","491"
"116","5","southern singing bush lark","mirafra cheniana","melodious lark","mirafra cheniana","492"
"116","7","white-tailed bush lark","mirafra passerina","monotonous lark","mirafra passerina","493"
"116","12","rufous-naped bush lark","mirafra africana","rufous-naped lark","mirafra africana","494"
"116","13","short-clawed lark","mirafra chauna","short-clawed lark","certhilauda chauna","501"
"116","15","cinnamon bush lark","mirafra rufocinnamomea","flappet lark","mirafra rufocinnamomea","496"
"116","16","clapper lark","mirafra apiata","clapper lark","mirafra apiata","495"
"116","17","fawn-coloured bush lark","mirafra africanoides","fawn-coloured lark","mirafra africanoides","497"
"116","19","long-clawed lark","mirafra ruddi","rudds lark","heteromirafra ruddi","499"
"116","25","sabota lark","mirafra sabota","sabota lark","mirafra sabota","498"
"116","28","dusky bush lark","pinarocorys nigricans","dusky lark","pinarocorys nigricans","505"
"116","30","long-billed lark","certhilauda curvirostris","long-billed lark","certhilauda curvirostris","500"
"116","31","karoo lark","certhilauda albescens","karoo lark","certhilauda albescens","502"
"116","31","karoo lark","certhilauda albescens (barlowi)","barlow's lark","certhilauda barlowi","947"
"116","31","karoo lark","certhilauda albescens (erythrochlamys)","dune lark","certhilauda erythrochlamys","503"
"116","32","spike-heeled lark","certhilauda albofasciata","spike-heeled lark","chersomanes albofasciata","506"
"116","33","black-eared finchlark","eremopterix australis","black-eared finchlark","eremopterix australis","517"
"116","34","chestnut-backed finchlark","eremopterix leucotis","chestnut-backed finchlark","eremopterix leucotis","515"
"116","36","grey-backed finchlark","eremopterix verticalis","grey-backed finchlark","eremopterix verticalis","516"
"116","44","gray's lark","ammomanes grayi","gray's lark","ammomanes grayi","514"
"116","45","ferruginous lark","ammomanes burra","red lark","certhilauda burra","504"
"116","50","bimaculated lark","melanocorphyra bimaculata","bimaculated lark","melanocorphyra bimaculata","513"
"116","56","short-toed lark","calandrella cinerea","red-capped lark","calandrella cinerea","507"
"116","62","pink-billed lark","spizocorys conirostris","pink-billed lark","calandrella conirostris","508"
"116","63","starke's short-toed lark","spizocorys starki","starke's lark","calandrella starki","511"
"116","64","sclater's short-toed lark","spizocorys sclateri","sclater's lark","calandrella sclateri","510"
"116","67","botha's lark","botha fringillaris","botha's lark","calandrella fringillaris","509"
"116","75","thick-billed lark","calendula magnirotris","thick-billed lark","galerida magnirostris","512"
"117","26","african sand martin","riparia paludicola","brown-throated martin","riparia paludicola","533"
"117","28","sand martin","riparia riparia","sand martin","riparia riparia","532"
"117","29","banded sand martin","riparia cincta","banded martin","riparia cincta","534"
"117","30","mascarene martin","phedina borbonica","mascarene martin","phedina borbonica","535"
"117","32","grey-rumped swallow","hirundo griseopyga","grey-rumped swallow","pseudhirundo griseopyga","531"
"117","35","african rock martin","hirundo fuligula","rock martin","hirundo fuligula","529"
"117","37","barn swallow","hirundo rustica","european swallow","hirundo rustica","518"
"117","39","angola swallow","hirundo angolensis","angola swallow","hirundo angolensis","519"
"117","41","white-throated swallow","hirundo albigularis","white-throated swallow","hirundo albigularis","520"
"117","43","wire-tailed swallow","hirundo smithii","wire-tailed swallow","hirundo smithii","522"
"117","44","blue swallow","hirundo atrocaerulea","blue swallow","hirundo atrocaerulea","521"
"117","49","pearl-breasted swallow","hirundo dimidiata","pearl-breasted swallow","hirundo dimidiata","523"
"117","50","greater striped swallow","hirundo cucullata","greater striped swallow","hirundo cucullata","526"
"117","51","lesser striped swallow","hirundo abyssinica","lesser striped swallow","hirundo abyssinica","527"
"117","52","red-breasted swallow","hirundo semirufa","red-breasted swallow","hirundo semirufa","524"
"117","53","mosque swallow","hirundo senegalensis","mosque swallow","hirundo senegalensis","525"
"117","54","red-rumped swallow","hirundo daurica","red-rumped swallow","hirundo daurica","904"
"117","60","south african cliff swallow","petrochelidon spilodera","south african cliff swallow","hirundo spilodera","528"
"117","66","house martin","delichon urbica","house martin","delichon urbica","530"
"117","71","white-headed saw-wing","psalidoprocne albiceps","white-headed saw-wing swallow","psalidoprogne albiceps","913"
"117","75","petit's saw-wing","psalidoprocne petiti (orientalis)","eastern saw-wing swallow","psalidoprogne orientalis","537"
"117","76","black saw-wing","psalidoprocne holomelaena","black saw-wing swallow","psalidoprogne holomelas","536"
"118","2","yellow wagtail","motacilla flava","yellow wagtail","motacilla flava","714"
"118","3","citrine wagtail","moticilla citreola","citrine wagtail","moticilla citreola","951"
"118","4","grey wagtail","motacilla cinerea","grey wagtail","motacilla cinerea","715"
"118","8","african pied wagtail","motacilla aguimp","african pied wagtail","motacilla aguimp","711"
"118","9","mountain wagtail","motacilla clara","long-tailed wagtail","motacilla clara","712"
"118","10","cape wagtail","motacilla capensis","cape wagtail","motacilla capensis","713"
"118","12","golden pipit","tmetothylacus tenellus","golden pipit","tmetothylacus tenellus","726"
"118","13","cape longclaw","macronyx capensis","orange-throated longclaw","macronyx capensis","727"
"118","14","yellow-throated longclaw","macronyx croceus","yellow-throated longclaw","macronyx croceus","728"
"118","15","fulleborn's longclaw","macronyx fuellebornii","fulleborn's longclaw","macronyx fuellebornii","729"
"118","19","rosy-breasted longclaw","macronyx ameliae","pink-throated longclaw","macronyx ameliae","730"
"118","21","richard's pipit","anthus novaeseelandiae (cinnamomeus)","richard's pipit","anthus cinnamomeus","716"
"118","22","not recorded","not recorded","mountain pipit","anthus hoeschi","901"
"118","24","long-billed pipit","anthus similis","long-billed pipit","anthus similis","717"
"118","24","long-billed pipit","anthus similis (nyassae)","wood pipit","anthus nyassae","909"
"118","25","sandy plain-backed pipit","anthus vaalensis","buffy pipit","anthus vaalensis","719"
"118","26","dark plain-backed pipit","anthus leucophrys","plain-backed pipit","anthus leucophrys","718"
"118","29","tree pipit","anthus trivialis","tree pipit","anthus trivialis","722"
"118","32","red-throated pipit","anthus cervinus","red-throated pipit","anthus cervinus","903"
"118","36","large-striped pipit","anthus lineiventris","striped pipit","anthus lineiventris","720"
"118","37","short-tailed pipit","anthus brachyurus","short-tailed pipit","anthus brachyurus","724"
"118","38","bushveld pipit","anthus caffer","bushveld pipit","anthus caffer","723"
"118","41","yellow-breasted pipit","anthus chloris","yellow-breasted pipit","anthus chloris","725"
"118","42","large yellow-tufted pipit","anthus crenatus","rock pipit","anthus crenatus","721"
"118","100","not recorded","not recorded","long-tailed pippit","anthus longicaudus","952"
"119","22","african grey cuckoo shrike","coracina caesia","grey cuckooshrike","coracina caesia","540"
"119","23","white-breasted cuckoo shrike","coracina pectoralis","white-breasted cuckooshrike","coracina pectoralis","539"
"119","54","african black cuckoo shrike","campephaga flava","black cuckooshrike","campephaga flava","538"
"120","21","red-eyed bulbul","pycnonotus nigricans","red-eyed bulbul","pycnonotus nigricans","567"
"120","22","cape bulbul","pycnonotus capensis","cape bulbul","pycnonotus capensis","566"
"120","23","common bulbul","pycnonotus barbatus","black-eyed bulbul","pycnonotus barbatus","568"
"120","46","zanzibar slender greenbul","pycnonotus importunus","sombre bulbul","andropadus importunus","572"
"120","50","stripe-cheeked greenbul","pycnonotus milanjensis","stripe-cheeked bulbul","andropadus milanjensis","573"
"120","58","yellow-bellied greenbul","chlorocichla flaviventris","yellow-bellied bulbul","chlorocichla flaviventris","574"
"120","64","bristle-necked brownbul","phyllastrephus terrestris","terrestrial bulbul","phyllastrephus terrestris","569"
"120","71","yellow-streaked greenbul","phyllastrephus flavostriatus","yellow-streaked bulbul","phyllastrephus flavostriatus","570"
"120","72","slender greenbul","phyllastrephus debilis","slender bulbul","phyllastrephus debilis","571"
"122","2","white-crowned shrike","eurocephalus anguitimens","white-crowned shrike","eurocephalus anguitimens","756"
"122","3","long-crested helmet shrike","prionops plumata","white helmetshrike","prionops plumatus","753"
"122","7","retz's red-billed helmet shrike","prionops retzii","red-billed helmetshrike","prionops retzii","754"
"122","9","chestnut-fronted helmet shrike","prionops scopifrons","chestnut-fronted helmetshrike","prionops scopifrons","755"
"122","10","chat-shrike","lanioturdus torquatus","white-tailed shrike","lanioturdus torquatus","752"
"122","11","brubru shrike","nilaus afer","brubru","nilaus afer","741"
"122","14","black-backed puffback","dryoscopus cubla","puffback","dryoscopus cubla","740"
"122","18","lesser bush shrike","tchagra minuta","marsh tchagra","tchagra minuta","745"
"122","19","black-headed bush shrike","tchagra senegala","black-crowned tchagra","tchagra senegala","744"
"122","20","levailllant's bush shrike","tchagra tchagra","southern tchagra","tchagra tchagra","742"
"122","21","brown-headed bush shrike","tchagra australis","three-streaked tchagra","tchagra australis","743"
"122","27","tropical boubou","laniarius aethiopicus","tropical boubou","laniarius aethiopicus","737"
"122","28","gabon boubou","laniarius bicolor","swamp boubou","laniarius bicolor","738"
"122","29","southern boubou","laniarius ferrugineus","southern boubou","laniarius ferrugineus","736"
"122","33","burchell's gonolek","laniarius atrococcineus","crimson-breasted shrike","laniarius atrococcineus","739"
"122","39","sulphur-breasted bush shrike","telophorus sulfureopectus","orange-breasted bush shrike","telophorus sulfureopectus","748"
"122","40","olive bush shrike","telophorus olivaceus","olive bush shrike","telophorus olivaceus","750"
"122","41","black-fronted bush shrike","telophorus nigrifrons","black-fronted bush shrike","telophorus nigrifrons","749"
"122","44","bokmakierie shrike","telophorus zeylonus","bokmakierie","telophorus zeylonus","746"
"122","46","four coloured bush shrike","telophorus quadricolor","gorgeous bush shrike","telophorus quadricolor","747"
"122","51","grey-headed bush shrike","malaconotus blanchoti","grey-headed bush shrike","malaconotus blanchoti","751"
"122","54","eastern nicator","nicator gularis","yellow-spotted nicator","nicator gularis","575"
"122","57","eastern long-tailed shrike","corvinella melanoleuca","long-tailed shrike","corvinella melanoleuca","735"
"122","59","sousa's shrike","lanius souzae","sousa's shrike","lanius souzae","734"
"122","62","red-backed shrike","lanius collurio","red-backed shrike","lanius collurio","733"
"122","69","lesser grey shrike","lanius minor","lesser grey shrike","lanius minor","731"
"122","77","fiscal shrike","lanius collaris","fiscal shrike","lanius collaris","732"
"130","7","karoo scrub robin","erythropygia coryphaeus","karoo robin","erythropygia coryphaeus","614"
"130","9","white-browed scrub robin","erythropygia leucophrys","white-browed scrub robin","erythropygia leucophrys","613"
"130","12","kalahari sandy scrub robin","erythropygia paena","kalahari robin","erythropygia paena","615"
"130","14","eastern bearded scrub robin","erythropygia quadrivirgata","bearded robin","erythropygia quadrivirgata","617"
"130","16","brown scrub robin","erythropygia signata","brown robin","erythropygia signata","616"
"130","17","herero chat","namibornis herero","herero chat","namibornis herero","618"
"130","19","boulder chat","pinarornis plumosis","boulder chat","pinarornis plumosis","610"
"130","20","rufous rockjumper","chaetops frenatus","cape rockjumper","chaetops frenatus","611"
"130","20","rufous rockjumper","chaetops frenatus (aurantius)","orange-breasted rockjumper","chaetops aurantius","612"
"130","23","starred robin","pogonocichla stellata","starred robin","pogonocichla stellata","606"
"130","24","swinnerton's bush robin","pogonocichla swynnertoni","swinnerton's robin","swynnertonia swynnertoni","607"
"130","30","east coast akelat","erithacus gunningi","gunning's robin","sheppardia gunningi","608"
"130","35","thrush nightingale","erithacus luscinia","thrush nightingale","luscinia luscinia","609"
"130","51","red-capped robin chat","cossypha natalensis","natal robin","cossypha natalensis","600"
"130","52","choristor robin chat","cossypha dichroa","choristor robin","cossypha dichroa","598"
"130","54","white-browed robin chat","cossypha heuglini","heuglin's robin","cossypha heuglini","599"
"130","56","cape robin chat","cossypha caffra","cape robin","cossypha caffra","601"
"130","57","white-throated robin chat","cossypha humeralis","white-throated robin","cossypha humeralis","602"
"130","72","collared morning warbler","cichladusa arquata","collared palmthrush","cichladusa arquata","603"
"130","73","red-tailed morning warbler","cichladusa ruficauda","rufous-tailed palmthrush","cichladusa ruficauda","604"
"130","77","white-chested alethe","alethe fuelleborni","white-breasted alethe","alethe fuelleborni","605"
